Scenario,ModType,RSName,RSMessageLength,RSInterleavingDepth,InputBytes,CodedBytes,Seed,BER,LockRate_pct,FER,EVM_post_pct,MER_dB,SNR_est_dB,FrameErrors,CountedFrames,MatchedFrames,DecodedFrames,HGain_dB,Pass,Success,ErrorMsg,ElapsedTime_s
std4_ITU_P681,GMSK,"RS(255,239)_D4",239,4,956,1020,1,0.0442242772917459,70.5882352941177,0.0909090909090909,4.02060764107816,27.9141661262471,27.9141661262471,2,22,24,34,18.0313694271632,0,1,,3.0251422
std4_ITU_P681,GMSK,"RS(255,239)_D5",239,5,1195,1275,1,0.0150132129486897,61.7647058823529,0.0526315789473684,3.96906879458597,28.0262274708355,28.0262274708355,1,19,21,34,18.1062596733862,0,1,,3.2954607
std4_ITU_P681,GMSK,"RS(255,239)_D8",239,8,1912,2040,1,0.0545583034469018,67.6470588235294,0.0952380952380952,5.35715009548064,25.4213237097434,25.4213237097434,2,21,23,34,17.8809520846955,0,1,,4.1386073
std5_Jakes,16QAM,"RS(255,223)_D1",223,1,223,255,1,0.5,0,NaN,2.74339812645081,31.2342232458385,31.3065786212968,0,0,6,34,-65.3041084687913,0,1,,1.371327
std5_Jakes,16QAM,"RS(255,223)_D2",223,2,446,510,1,0.5,0,NaN,3.51953208929878,29.0703014153413,29.0834839402894,0,0,5,34,-65.2853128192305,0,1,,1.6120086
std5_Jakes,16QAM,"RS(255,223)_D3",223,3,669,765,1,0.5,0,NaN,3.00982367305319,30.4291789257515,30.3928944713424,0,0,3,34,-65.2502931224201,0,1,,1.882215
std5_Jakes,16QAM,"RS(255,223)_D4",223,4,892,1020,1,0.5,0,NaN,2.9744245769525,30.5319407817369,30.6097598406574,0,0,4,34,-65.3351016176495,0,1,,2.0798066
std5_Jakes,16QAM,"RS(255,223)_D5",223,5,1115,1275,1,0.5,0,NaN,3.05465004430537,30.3007707495595,30.2952082194109,0,0,9,34,-65.1945015547283,0,1,,2.2365105
std5_Jakes,16QAM,"RS(255,223)_D8",223,8,1784,2040,1,0.5,0,NaN,3.13370927454639,30.0788259411193,30.1498143210303,0,0,7,34,-65.2910334297469,0,1,,2.6120857
std5_Jakes,16QAM,"RS(255,239)_D1",239,1,239,255,1,0.5,0,NaN,3.52233854885872,29.0633780847223,29.1247854290006,0,0,4,34,-65.3201396011094,0,1,,1.3634842
