CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,Success,Status,ErrorMessage,Runtime_s
25,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0134879484304933,87.1794871794872,0.21875,32,34,0.00892,0.30328,0.28544,4.02637356809613,27.9017186722246,27.9017186722246,NaN,14.7313042030494,1.92865493310657e-15,4.6011047509407,wrap,10,0.35808,0,1,OK,,4.4030543
26,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.14617654000472,55.2631578947368,0.473684210526316,19,21,0.01784,0.37464,0.33896,3.94320624711912,28.0830101362266,28.0830101362266,NaN,14.5878574714222,1.92865493310657e-15,4.55405490220298,wrap,10,0.71616,0,1,OK,,7.260068
27,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.105575879159783,55.2631578947368,0.368421052631579,19,21,0.01338,0.28098,0.25422,9.52702969142255,20.4208496256348,20.4208496256348,NaN,14.5337865662424,1.92865493310657e-15,4.51286525443159,wrap,10,0.53712,0,1,OK,,6.0642574
28,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.0984459563940003,81.5789473684211,0.241379310344828,29,31,0.0118933333333333,0.368693333333333,0.344906666666667,4.13762206370113,27.6649836187177,27.6649836187177,NaN,14.5870895714441,1.92865493310657e-15,4.53491927529671,wrap,10,0.47744,0,1,OK,,5.7409869
29,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.100993130227001,67.6470588235294,0.238095238095238,21,23,0.0107136,0.2464128,0.2249856,3.8659196273521,28.2549435843196,28.2549435843196,NaN,14.7315422593698,1.92865493310657e-15,4.6079367445971,wrap,10,0.43008,0,1,OK,,5.2573552
30,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0383020105919295,55.2631578947368,0.263157894736842,19,21,0.0102674285714286,0.215616,0.195081142857143,8.85561851691323,21.0556220060193,21.0556220060193,NaN,14.7743515983007,1.92865493310657e-15,4.62640897453223,wrap,10,0.41216,0,1,OK,,5.0409697
31,H_EQ_rawGain_std5_likely_Jakes,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.00892,0.34788,0.33004,3.74701315382791,28.5262956463981,28.5262956463981,NaN,-67.7967586019479,1.92865493310657e-15,0.000393195788912796,wrap,2,0.35808,0,1,OK,,3.5400552
32,H_EQ_rawGain_std5_likely_Jakes,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.01784,0.67792,0.64224,3.72237102932971,28.5836068102437,28.5836068102437,NaN,-67.6887873014587,1.92865493310657e-15,0.000397746139724734,wrap,2,0.71616,0,1,OK,,5.3703418
33,H_EQ_rawGain_std5_likely_Jakes,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.01338,0.50844,0.48168,3.80392203789676,28.3953678518228,28.3953678518228,NaN,-67.8007132545341,1.92865493310657e-15,0.000392829870377256,wrap,2,0.53712,0,1,OK,,4.3843087
34,H_EQ_rawGain_std5_likely_Jakes,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0118933333333333,0.451946666666667,0.42816,3.75232117185376,28.5139999240136,28.5139999240136,NaN,-67.8353195282957,1.92865493310657e-15,0.00039146855433698,wrap,2,0.47744,0,1,OK,,4.1493799
35,H_EQ_rawGain_std5_likely_Jakes,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0107136,0.4071168,0.3856896,3.82222510428198,28.3536747879607,28.3536747879607,NaN,-67.8295855904547,1.92865493310657e-15,0.000391525308363509,wrap,2,0.43008,0,1,OK,,3.9376073
36,H_EQ_rawGain_std5_likely_Jakes,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0102674285714286,0.390162285714286,0.369627428571429,3.76281114414097,28.4897515683127,28.4897515683127,NaN,-67.8025494331785,1.92865493310657e-15,0.000392727667747796,wrap,2,0.41216,0,1,OK,,3.8545393
37,H_EQ_rawGain_std6_likely_CLoo,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0438145837395204,64.1025641025641,0.173913043478261,23,25,0.00892,0.223,0.20516,5.81415618218316,24.7102661243449,24.7102661243449,NaN,-70.9963095421321,1.92865493310657e-15,0.000246580648121282,wrap,2,0.35808,0,1,OK,,4.1277178
38,H_EQ_rawGain_std6_likely_CLoo,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.112201046337818,52.6315789473684,0.222222222222222,18,20,0.01784,0.3568,0.32112,4.2383913307622,27.4559789471033,27.4559789471033,NaN,-70.8298634953911,1.92865493310657e-15,0.000251017407382224,wrap,2,0.71616,0,1,OK,,6.7607581
39,H_EQ_rawGain_std6_likely_CLoo,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.0919843049327354,63.1578947368421,0.227272727272727,22,24,0.01338,0.32112,0.29436,4.57455458838649,26.7930237116138,26.7930237116138,NaN,-71.0107626462173,1.92865493310657e-15,0.0002455939219205,wrap,2,0.53712,0,1,OK,,5.694209
40,H_EQ_rawGain_std6_likely_CLoo,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.0762245601931701,87.5,0.153846153846154,26,28,0.0118933333333333,0.333013333333333,0.309226666666667,3.85027342878708,28.2901685558204,28.2901685558204,NaN,-71.1050656072126,1.92865493310657e-15,0.000243120488484978,wrap,2,0.47744,0,1,OK,,5.4138999
41,H_EQ_rawGain_std6_likely_CLoo,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0534722222222222,84.2105263157895,0.133333333333333,30,32,0.0107136,0.3428352,0.321408,3.71179597208974,28.6083180770312,28.6083180770312,NaN,-70.9970982557013,1.92865493310657e-15,0.000245902221566378,wrap,2,0.43008,0,1,OK,,5.1902807
42,H_EQ_rawGain_std6_likely_CLoo,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0807880676758682,57.8947368421053,0.2,20,22,0.0102674285714286,0.225883428571429,0.205348571428571,4.17241638730498,27.5922471511931,27.5922471511931,NaN,-70.9636279902369,1.92865493310657e-15,0.000246732548814027,wrap,2,0.41216,0,1,OK,,5.0076794
43,H_EQ_rawGain_std7_likely_Corazza,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.0438145837395204,64.1025641025641,0.173913043478261,23,25,0.00892,0.223,0.20516,5.8141561861523,24.7102661184153,24.7102661184153,NaN,-73.9963095300597,1.92865493310657e-15,0.00017456573034817,wrap,2,0.35808,0,1,OK,,4.1508758
44,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.112201046337818,52.6315789473684,0.222222222222222,18,20,0.01784,0.3568,0.32112,4.23839133166523,27.4559789452526,27.4559789452526,NaN,-73.8298634837726,1.92865493310657e-15,0.000177706715363281,wrap,2,0.71616,0,1,OK,,6.7509769
45,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.0919843049327354,63.1578947368421,0.227272727272727,22,24,0.01338,0.32112,0.29436,4.57455459090779,26.7930237068266,26.7930237068266,NaN,-74.0107626341047,1.92865493310657e-15,0.000173867181693985,wrap,2,0.53712,0,1,OK,,5.7281594
46,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.0762245601931701,87.5,0.153846153846154,26,28,0.0118933333333333,0.333013333333333,0.309226666666667,3.85027342880133,28.2901685557883,28.2901685557883,NaN,-74.105065594834,1.92865493310657e-15,0.000172116124920352,wrap,2,0.47744,0,1,OK,,5.3892809
47,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0534722222222222,84.2105263157895,0.133333333333333,30,32,0.0107136,0.3428352,0.321408,3.71179597209054,28.6083180770294,28.6083180770294,NaN,-73.9970982436267,1.92865493310657e-15,0.000174085441128611,wrap,2,0.43008,0,1,OK,,5.2428593
48,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0807880676758682,57.8947368421053,0.2,20,22,0.0102674285714286,0.225883428571429,0.205348571428571,4.17241638751767,27.5922471507503,27.5922471507503,NaN,-73.9636279782551,1.92865493310657e-15,0.000174673267803244,wrap,2,0.41216,0,1,OK,,5.1197339
49,H_EQ_rawGain_std8_likely_Lutz,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.00892,0.34788,0.33004,4.05496066108663,27.8402670941902,27.8402670941902,NaN,-66.6236750722491,1.92865493310657e-15,0.000204887658659024,wrap,2,0.35808,0,1,OK,,3.9266852
50,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.01784,0.67792,0.64224,3.89487378103608,28.190132233963,28.190132233963,NaN,-66.382647131532,1.92865493310657e-15,0.000210479096498218,wrap,2,0.71616,0,1,OK,,6.1865707
51,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.01338,0.50844,0.48168,4.08787169060984,27.7700548843486,27.7700548843486,NaN,-66.5628272752948,1.92865493310657e-15,0.000206261764434518,wrap,2,0.53712,0,1,OK,,4.9081173
52,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0118933333333333,0.451946666666667,0.42816,3.99486142022521,27.9699656310066,27.9699656310066,NaN,-66.6199741036671,1.92865493310657e-15,0.000205016326138415,wrap,2,0.47744,0,1,OK,,4.5641496
53,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0107136,0.4071168,0.3856896,4.22305746360561,27.4874601808457,27.4874601808457,NaN,-66.6313185299419,1.92865493310657e-15,0.00020463338124463,wrap,2,0.43008,0,1,OK,,4.3273095
54,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0102674285714286,0.390162285714286,0.369627428571429,4.06956582497801,27.8090384487852,27.8090384487852,NaN,-66.6100624280356,1.92865493310657e-15,0.000205110317189377,wrap,2,0.41216,0,1,OK,,4.2428017
