CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
20,NoH_baseline,QPSK,Turbo,1/6,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.001338,0.078942,0.076266,1.51690925746721,36.3808079644891,36.380807964485,0.0853909080443485,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,3.0550143
21,NoH_baseline,QPSK,TPC,1/2_x8,1024,NaN,0,8,0,0,0,0,0,100,0,57,59,0.0004096,0.0241664,0.0233472,1.55320554905803,36.1754213308306,36.1754213308267,0.0963469339174109,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,118.4954462
22,NoH_baseline,QPSK,TPC,2/3_x4,1352,NaN,0,4,0,0,0,0,0,100,0,57,59,0.0004056,0.0239304,0.0231192,1.51563673237921,36.3880975575649,36.3880975575608,-0.0704507065868762,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,61.3635699
23,NoH_baseline,8PSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000148666666666667,0.00862266666666667,0.00832533333333333,1.51988990734495,36.3637573774753,36.3637573774713,0.209826797280487,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.009315
24,NoH_baseline,8PSK,LDPC,1/2,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000297333333333333,0.0172453333333333,0.0166506666666667,1.51544270692273,36.3892095598981,36.389209559894,0.0548175417121509,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,1.1340414
25,NoH_baseline,8PSK,LDPC,2/3,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000223,0.012934,0.012488,1.53347709686083,36.2864541201539,36.28645412015,0.07537878190637,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.8040561
26,NoH_baseline,8PSK,LDPC,4/5,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000185833333333333,0.0107783333333333,0.0104066666666667,1.49553272477215,36.504081588695,36.5040815886908,-0.0403169710033853,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.6513947
27,NoH_baseline,8PSK,LDPC,7/8,1115,7136,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000169904761904762,0.00985447619047619,0.00951466666666667,1.50650299460197,36.4406000141261,36.4406000141219,-0.0733275992429554,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,3.9380008
28,NoH_baseline,8PSK,Turbo,1/2,1115,1784,0,NaN,0,0,0,0,0,100,0,56,59,0.000297333333333333,0.0175426666666667,0.0166506666666667,1.49731681507542,36.4937259639916,36.4937259639874,0.139423767132889,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.3532914
29,NoH_baseline,8PSK,Turbo,1/3,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.000446,0.026314,0.025422,1.52101448158355,36.3573330201643,36.3573330201602,0.0730432531066855,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.7684074
30,NoH_baseline,8PSK,Turbo,1/4,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.000594666666666667,0.0350853333333333,0.033896,1.50796362830103,36.4321826682459,36.4321826682418,0.205252807546059,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,3.0717382
31,NoH_baseline,8PSK,Turbo,1/6,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.000892,0.052628,0.050844,1.52595343247699,36.3291743908843,36.3291743908803,0.165711285131326,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,3.516807
32,NoH_baseline,8PSK,TPC,1/2_x8,1024,NaN,0,8,0,0,0,0,0,100,0,56,59,0.000273066666666667,0.0161109333333333,0.0152917333333333,1.51833661790686,36.3726386782595,36.3726386782555,-0.0520901734353142,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,118.7262225
33,NoH_baseline,8PSK,TPC,2/3_x4,1352,NaN,0,4,0,0,0,0,0,100,0,56,59,0.0002704,0.0159536,0.0151424,1.52411903772973,36.3396222424708,36.3396222424668,-0.0138095145645677,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,61.6116676
34,NoH_baseline,16QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.0001115,0.006467,0.006244,3.86639735252922,28.2538703049437,28.2615071693535,26.4905480126026,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,1.5727865
35,NoH_baseline,16QAM,LDPC,1/2,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000223,0.012934,0.012488,4.41703017610355,27.0973926746895,27.0953075607086,-2.3337559661379,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.8496038
36,NoH_baseline,16QAM,LDPC,2/3,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.00016725,0.0097005,0.009366,4.56135805379328,26.8181167104835,26.8292204424992,21.8461341071662,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.6240043
37,NoH_baseline,16QAM,LDPC,4/5,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000139375,0.00808375,0.007805,4.30298895974721,27.3245953638567,27.3266794772222,7.88208054612939,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.5000296
38,NoH_baseline,16QAM,LDPC,7/8,1115,7136,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000127428571428571,0.00739085714285714,0.007136,3.25762480153246,29.741978744365,29.7683039012369,-5.39306038124104,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,3.4123489
39,NoH_baseline,16QAM,Turbo,1/2,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.000223,0.013157,0.012711,2.76034101058926,31.1807452437044,31.1563564000391,16.618544831069,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,1.7680469
40,NoH_baseline,16QAM,Turbo,1/3,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.0003345,0.0197355,0.0190665,2.93874937067832,30.6367490173891,30.5997638054441,-0.997213687041797,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,1.9905159
41,NoH_baseline,16QAM,Turbo,1/4,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.000446,0.026314,0.025422,2.5315747915526,31.932184750265,31.8937976839437,0.508243553520628,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.1610549
42,NoH_baseline,16QAM,Turbo,1/6,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.000669,0.039471,0.038133,2.95636751587586,30.584831566602,30.5020528549836,-17.1341525090642,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.4560931
43,NoH_baseline,16QAM,TPC,1/2_x8,1024,NaN,0,8,0,0,0,0,0,100,0,57,59,0.0002048,0.0120832,0.0116736,3.59098051076869,28.8957390380442,28.8108350781239,3.08403185421665,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,117.5160191
44,NoH_baseline,16QAM,TPC,2/3_x4,1352,NaN,0,4,0,0,0,0,0,98.3050847457627,0,56,58,0.0002028,0.0117624,0.0113568,3.01689599569056,30.4087932282287,30.4018389516111,3.50827333326243,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,61.329756
45,NoH_baseline,32QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,8.92e-05,0.0051736,0.0049952,3.23081441561937,29.8137597600262,29.8555972973114,13.9608530703343,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,1.4109864
46,NoH_baseline,32QAM,LDPC,1/2,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.0001784,0.0103472,0.0099904,3.31018640793976,29.6029509785029,29.599127504486,7.47878602735361,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.8408425
47,NoH_baseline,32QAM,LDPC,2/3,1115,1024,0,NaN,0,0,0,0,0,96.6101694915254,0,54,57,0.0001338,0.0076266,0.0072252,3.85531022975204,28.2788133865094,28.2815919821372,0.476266606909539,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.5992275
48,NoH_baseline,32QAM,LDPC,4/5,1115,1024,0,NaN,0,0,0,0,0,98.3050847457627,0,55,58,0.0001115,0.006467,0.0061325,3.38334586120881,29.4130720871793,29.4833768079281,-0.515085305478116,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,0.49843
49,NoH_baseline,32QAM,LDPC,7/8,1115,7136,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.000101942857142857,0.00591268571428571,0.0057088,2.89635068735652,30.7629771066582,30.7203817601445,-14.3098094274507,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,3.3622455
50,NoH_baseline,32QAM,Turbo,1/2,1115,1784,0,NaN,0,0,0,0,0,98.3050847457627,0,56,58,0.0001784,0.0103472,0.0099904,3.85806303470718,28.2726136188511,28.2534624982161,-25.0568823161227,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,1.7419283
51,NoH_baseline,32QAM,Turbo,1/3,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.0002676,0.0157884,0.0152532,4.26562243381773,27.4003517642592,27.3815496006627,28.9847480004803,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.01603
52,NoH_baseline,32QAM,Turbo,1/4,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.0003568,0.0210512,0.0203376,3.34083363045,29.5229030234633,29.5222080966959,17.1316531917303,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.1239638
53,NoH_baseline,32QAM,Turbo,1/6,1115,1784,0,NaN,0,0,0,0,0,100,0,57,59,0.0005352,0.0315768,0.0305064,3.19717296453578,29.9046773620762,29.8469687702523,-5.42070510741695,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,2.4658349
54,NoH_baseline,32QAM,TPC,1/2_x8,1024,NaN,0,8,0,0,0,0,0,98.3050847457627,0,56,58,0.00016384,0.00950272,0.00917504,4.60460723106243,26.7361481764744,26.7852059063108,4.87797895054625,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,117.7875122
55,NoH_baseline,32QAM,TPC,2/3_x4,1352,NaN,0,4,0,0,0,0,0,98.3050847457627,0,56,58,0.00016224,0.00940992,0.00908544,3.9535889336017,28.0601697512763,28.0179252505701,30.7966827719173,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,not-applicable,1,OK,,61.130824
