CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
34,H_EQ_rawGain_std8_likely_Lutz,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0,100,0,45,48,0.000297333333333333,0.014272,0.01338,1.43502768070295,36.8627944321104,36.8627944321059,-0.107663420989924,19.9288943441535,1.92865493310657e-15,9.83174042777447,wrap,10,0.01492,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3397795
35,H_EQ_rawGain_std8_likely_Lutz,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0,100,0,45,48,0.000223,0.010704,0.010035,1.77515412031011,35.0152787035069,35.0152787035039,-0.147409321814615,19.8887797435858,1.92865493310657e-15,9.7790313074878,wrap,10,0.01119,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.4691167
36,H_EQ_rawGain_std8_likely_Lutz,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0,100,0,45,47,0.000198222222222222,0.00931644444444444,0.00892,1.83826765270909,34.7118250969534,34.7118250969506,0.124958282932134,20.1131248838482,1.92865493310657e-15,10.0649695744843,wrap,10,0.009945,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3707494
37,H_EQ_rawGain_std8_likely_Lutz,16QAM,none,none,1115,NaN,0,NaN,1,1,0,0,0,100,0,46,49,0.0001115,0.0054635,0.005129,2.80121221490105,31.0530797709093,31.0377656364282,10.0635773701349,20.394677262575,1.92865493310657e-15,10.4395699116742,wrap,10,0.005595,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.6685926
38,H_EQ_rawGain_std8_likely_Lutz,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0,100,0,46,48,0.000223,0.010704,0.010258,3.40261316906987,29.3637484297065,29.4182992130104,-2.68255715268116,19.8904364449038,1.92865493310657e-15,9.7790313074878,wrap,10,0.01119,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.5899961
39,H_EQ_rawGain_std8_likely_Lutz,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0,100,0,46,48,0.00016725,0.008028,0.0076935,3.44217244799951,29.2633475184111,29.196122264084,2.415950360408,20.4059882798198,1.92865493310657e-15,10.4495886086675,wrap,10,0.0083925,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.904183
40,H_EQ_rawGain_std8_likely_Lutz,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0,100,0,45,47,0.000148666666666667,0.00698733333333333,0.00669,2.94570151997883,30.6162252231424,30.6266358030023,-1.18703628400908,20.5030276798763,1.92865493310657e-15,10.5712922953483,wrap,10,0.00746,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7250634
41,H_EQ_rawGain_std8_likely_Lutz,32QAM,none,none,1115,NaN,0,NaN,1,1,0,0,0,100,0,46,49,8.92e-05,0.0043708,0.0041032,4.30581459200649,27.3188934958339,27.3021844858576,-11.475211408545,20.1593428752012,1.92865493310657e-15,10.1700443989469,wrap,10,0.004475,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.5292613
42,H_EQ_rawGain_std8_likely_Lutz,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0,100,0,45,47,0.0001784,0.0083848,0.008028,4.51615206751545,26.9046288594279,26.8847797405885,-43.3479520888652,20.3118675740644,1.92865493310657e-15,10.327766393206,wrap,10,0.00895,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4592861
43,H_EQ_rawGain_std8_likely_Lutz,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0,100,0,45,47,0.0001338,0.0062886,0.006021,3.44274654273779,29.2618989832703,29.2605090185212,29.3813161871782,20.5103776078594,1.92865493310657e-15,10.5782916216348,wrap,10,0.0067125,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7260705
44,H_EQ_rawGain_std8_likely_Lutz,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0,100,0,45,48,0.000118933333333333,0.0057088,0.005352,3.55061392103827,28.9939309700662,29.0230179361372,8.34743287977512,20.4503911481602,1.92865493310657e-15,10.5039205617393,wrap,10,0.0059675,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.5734012
45,H_EQ_rawGain_std8_likely_Lutz,GMSK,none,none,1115,NaN,0,NaN,1,1,0,0,0,100,0,47,49,0.000446,0.021854,0.020962,3.76986641468935,28.4734807751475,28.4734807751475,NaN,19.7176918481329,1.92865493310657e-15,9.58004620651747,wrap,10,0.02238,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7854689
46,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0,100,0,46,48,0.000892,0.042816,0.041032,3.77182376586296,28.468972147439,28.468972147439,NaN,18.0983739889306,1.92865493310657e-15,7.63101384587578,wrap,10,0.04476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.6751538
47,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0,100,0,46,48,0.000669,0.032112,0.030774,3.86828026633842,28.2496413550964,28.2496413550964,NaN,18.7089437472673,1.92865493310657e-15,8.20503304437059,wrap,10,0.03357,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.774507
48,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0,100,0,46,48,0.000594666666666667,0.028544,0.0273546666666667,5.48213969860534,25.2209980349584,25.2209980349584,NaN,19.1083573289032,1.92865493310657e-15,8.73990543059556,wrap,10,0.02984,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.6277323
