CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
11,H_EQ_rawGain_std5_likely_Jakes,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.75130529481722,28.5163517990485,28.5163517990485,NaN,-64.9828554151357,1.92865493310657e-15,0.000561641957322871,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0758475
12,H_EQ_rawGain_std5_likely_Jakes,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.76262177149764,28.4901887178825,28.4901887178825,NaN,-64.6806567983348,1.92865493310657e-15,0.000582736654544972,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7868042
13,H_EQ_rawGain_std5_likely_Jakes,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.74615893168016,28.5282760304729,28.5282760304729,NaN,-64.5942145600087,1.92865493310657e-15,0.0005887520295625,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6486538
14,H_EQ_rawGain_std5_likely_Jakes,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.70188405717094,28.6315437490442,28.6315437490442,NaN,-65.1864796290494,1.92865493310657e-15,0.000545489658670296,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6041591
15,H_EQ_rawGain_std5_likely_Jakes,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.73862664707426,28.545758058303,28.545758058303,NaN,-65.3341097552084,1.92865493310657e-15,0.000537921051058407,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9781414
16,H_EQ_rawGain_std5_likely_Jakes,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.78491736672572,28.4388719537499,28.4388719537499,NaN,-65.1875539287963,1.92865493310657e-15,0.000547698176225807,error,2,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2613879
17,H_EQ_rawGain_std5_likely_Jakes,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.70509871578558,28.6240043304821,28.6240043304821,NaN,-65.3154869155977,1.92865493310657e-15,0.000537753344542719,error,2,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6155997
18,H_EQ_rawGain_std5_likely_Jakes,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.71020665638936,28.6120379951384,28.6120379951384,NaN,-65.486031947452,1.92865493310657e-15,0.000525251553042997,error,2,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.1743804
19,H_EQ_rawGain_std6_likely_CLoo,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.93311653913557,28.105263703111,28.105263703111,NaN,-70.2061798620673,1.92865493310657e-15,0.000283055294050648,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2791178
20,H_EQ_rawGain_std6_likely_CLoo,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.96830969287786,28.0278888439681,28.0278888439681,NaN,-71.7742202073916,1.92865493310657e-15,0.000246589541752083,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0475614
21,H_EQ_rawGain_std6_likely_CLoo,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.6950501930297,28.6475931567077,28.6475931567077,NaN,-71.3828318880412,1.92865493310657e-15,0.000259804541586599,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7951128
22,H_EQ_rawGain_std6_likely_CLoo,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.70694621892491,28.6196742950201,28.6196742950201,NaN,-72.210050534586,1.92865493310657e-15,0.000238330961862796,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6453349
23,H_EQ_rawGain_std6_likely_CLoo,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.67466014870479,28.6956564097843,28.6956564097843,NaN,-70.8067220144845,1.92865493310657e-15,0.000267060790447289,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6276604
24,H_EQ_rawGain_std6_likely_CLoo,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,4.03540224985222,27.8822633641464,27.8822633641464,NaN,-72.4187201589634,1.92865493310657e-15,0.000228366451340397,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9585499
25,H_EQ_rawGain_std6_likely_CLoo,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.70097844086693,28.6336688954487,28.6336688954487,NaN,-71.9369026116821,1.92865493310657e-15,0.000242204201165847,error,2,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3164125
26,H_EQ_rawGain_std6_likely_CLoo,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.79027536988758,28.4265847332069,28.4265847332069,NaN,-70.9104365220651,1.92865493310657e-15,0.000267628657912302,error,2,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6471674
27,H_EQ_rawGain_std6_likely_CLoo,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.82174509754293,28.3547656570919,28.3547656570919,NaN,-70.3239983766137,1.92865493310657e-15,0.000278527838448695,error,2,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.1976054
28,H_EQ_rawGain_std7_likely_Corazza,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.89924576180911,28.1803878244069,28.1803878244069,NaN,-73.2061811043491,1.92865493310657e-15,0.000200387802170769,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2842539
29,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.95806149232437,28.0503492578238,28.0503492578238,NaN,-74.7742324553637,1.92865493310657e-15,0.000174572026556603,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0438649
30,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.69665624307537,28.6438186632832,28.6438186632832,NaN,-74.3828991039564,1.92865493310657e-15,0.000183927529980086,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7817553
31,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.68616313332616,28.6685089746577,28.6685089746577,NaN,-75.210170464991,1.92865493310657e-15,0.000168725399738983,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.663063
32,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.6571296541985,28.7371928517306,28.7371928517306,NaN,-73.8067532815643,1.92865493310657e-15,0.000189064560771454,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.5950786
33,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.98567019556383,27.9899728190459,27.9899728190459,NaN,-75.4187248871031,1.92865493310657e-15,0.0001616710665212,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9695373
34,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.69458228210982,28.6486931363426,28.6486931363426,NaN,-74.9369174421986,1.92865493310657e-15,0.000171467443175489,error,2,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2851377
35,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.76152275921416,28.4927261224828,28.4927261224828,NaN,-73.910441239061,1.92865493310657e-15,0.000189466580149399,error,2,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6700668
36,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.82807997955779,28.3403799428894,28.3403799428894,NaN,-73.3240023028613,1.92865493310657e-15,0.00019718260906338,error,2,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.2006129
37,H_EQ_rawGain_std8_likely_Lutz,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.76936794157542,28.4746293486649,28.4746293486649,NaN,-62.1436620549498,1.92865493310657e-15,0.00038653318534848,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.5882037
38,H_EQ_rawGain_std8_likely_Lutz,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.74888396261453,28.5219600375338,28.5219600375338,NaN,-61.8285294444196,1.92865493310657e-15,0.000403874901446977,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1282075
39,H_EQ_rawGain_std8_likely_Lutz,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.75630847826482,28.5047749899553,28.5047749899553,NaN,-61.5294082621925,1.92865493310657e-15,0.000418863546706881,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8407123
40,H_EQ_rawGain_std8_likely_Lutz,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.75226193546822,28.5141370457431,28.5141370457431,NaN,-61.4435105769504,1.92865493310657e-15,0.000423148279908104,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7127703
41,H_EQ_rawGain_std8_likely_Lutz,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.69073205535127,28.6577496629054,28.6577496629054,NaN,-62.0263380683033,1.92865493310657e-15,0.000392601276343932,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.840483
42,H_EQ_rawGain_std8_likely_Lutz,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.73331552679832,28.5581060693735,28.5581060693735,NaN,-62.1751991934801,1.92865493310657e-15,0.00038705011517553,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.0693147
43,H_EQ_rawGain_std8_likely_Lutz,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.76619392153573,28.4819464379291,28.4819464379291,NaN,-62.0288881833118,1.92865493310657e-15,0.000394073238194,error,2,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.4552673
44,H_EQ_rawGain_std8_likely_Lutz,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.7140922332138,28.602946309833,28.602946309833,NaN,-62.1548953446993,1.92865493310657e-15,0.000387045428937245,error,2,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.8659841
45,H_EQ_rawGain_std8_likely_Lutz,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.71618513019467,28.5980531754878,28.5980531754878,NaN,-62.3218111206555,1.92865493310657e-15,0.000378266426287328,error,2,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.5193022
