CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
152,H_EQ_rawGain_std6_CLoo,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000524103139013453,100,0.175,40,42,0.00594666666666667,0.24976,0.237866666666667,29.7520475578374,10.5296628088127,10.5296628088126,-0.00831636478878102,-70.9317039372045,1.92865493310657e-15,0.000248586859800968,wrap,2,0.26856,0,afterEqualizer,zf,1,OK,,7.4961741
153,H_EQ_rawGain_std6_CLoo,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.000994955156950673,100,0.2,40,42,0.00446,0.18732,0.1784,15.4924235277788,16.1976127779186,16.1976127779186,-0.00269107723895096,-71.1201803527783,1.92865493310657e-15,0.000242898623973628,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,7.5467326
154,H_EQ_rawGain_std6_CLoo,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.00129484304932735,100,0.225,40,43,0.00396444444444444,0.170471111111111,0.158577777777778,17.8255944693765,14.9791195571911,14.9791195571911,0.00707560429902825,-71.2299727701756,1.92865493310657e-15,0.000239329790667545,wrap,2,0.17901,0,afterEqualizer,zf,1,OK,,7.4330932
155,H_EQ_rawGain_std6_CLoo,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.00193772401433692,100,0.25,40,42,0.0035712,0.1499904,0.142848,40.5212773562368,7.84633745576068,7.84633745576067,-0.0354694530235066,-71.2942161159605,1.92865493310657e-15,0.00023740819063472,wrap,2,0.16128,0,afterEqualizer,zf,1,OK,,7.8143869
156,H_EQ_rawGain_std6_CLoo,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00217887355298308,100,0.275,40,42,0.00342247619047619,0.143744,0.136899047619048,21.4464255871229,13.3729016007217,13.3729016007217,-0.00544200034003127,-71.2734701637927,1.92865493310657e-15,0.000238344553582367,wrap,2,0.15453,0,afterEqualizer,zf,1,OK,,8.2935614
157,H_EQ_rawGain_std6_CLoo,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.000368353619474696,100,0.261904761904762,42,44,0.00446,0.19624,0.18732,15.6590288427744,16.1047035190004,16.1047035190004,-0.2544330625599,-71.1231861304348,1.92865493310657e-15,0.000242898623973628,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,12.9790939
158,H_EQ_rawGain_std6_CLoo,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000325385540850924,100,0.170731707317073,41,43,0.00892,0.38356,0.36572,24.257706822022,12.3030051424427,12.3030051424427,-0.0104351902452738,-70.9625817970918,1.92865493310657e-15,0.000246706193522819,wrap,2,0.40284,0,afterEqualizer,zf,1,OK,,23.4457639
159,H_EQ_rawGain_std6_CLoo,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.000418352838236903,100,0.170731707317073,41,43,0.00669,0.28767,0.27429,16.700673414829,15.5453203322007,15.5453203322007,-0.148892321331594,-70.8913681853669,1.92865493310657e-15,0.000250410694581812,wrap,2,0.30213,0,afterEqualizer,zf,1,OK,,21.0967208
160,H_EQ_rawGain_std6_CLoo,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.000604287433008859,100,0.195121951219512,41,43,0.00594666666666667,0.255706666666667,0.243813333333333,29.8248217302324,10.5084428705423,10.5084428705423,-0.14924281458215,-70.9342776473868,1.92865493310657e-15,0.000248586859800968,wrap,2,0.26856,0,afterEqualizer,zf,1,OK,,19.3007114
161,H_EQ_rawGain_std6_CLoo,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.000677506775067751,100,0.170731707317073,41,43,0.0053568,0.2303424,0.2196288,19.3013656444169,14.2882392386505,14.2882392386504,-0.232178395294039,-70.7834290176667,1.92865493310657e-15,0.000252462487076089,wrap,2,0.24192,0,afterEqualizer,zf,1,OK,,19.7841151
162,H_EQ_rawGain_std6_CLoo,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00096920270182221,100,0.195121951219512,41,43,0.00513371428571429,0.220749714285714,0.210482285714286,24.4187417336194,12.2455343690224,12.2455343690224,-0.209706590778694,-70.8575021720217,1.92865493310657e-15,0.000250378415928658,wrap,2,0.23184,0,afterEqualizer,zf,1,OK,,20.2561712
163,H_EQ_rawGain_std6_CLoo,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.0419897294951541,81.8181818181818,0.67741935483871,31,36,0.00223,0.08028,0.06913,17.7674454763263,15.0075001724083,14.7158020715901,-0.289453098398167,-71.1555193755127,1.92865493310657e-15,0.00023967050725775,wrap,2,0.10071,0,afterEqualizer,zf,1,OK,,5.6754718
164,H_EQ_rawGain_std6_CLoo,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.0632257493509559,93.0232558139535,0.815789473684211,38,40,0.00446,0.1784,0.16948,15.3173572290419,16.2963231795131,16.2241551372809,0.585046851080876,-71.1180609190681,1.92865493310657e-15,0.000242898623973628,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,11.7665973
165,H_EQ_rawGain_std6_CLoo,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.0461817462410973,88.0952380952381,0.705882352941177,34,37,0.003345,0.123765,0.11373,14.4236077065966,16.8185219613998,16.5074589570694,-0.302940834401403,-71.307816689206,1.92865493310657e-15,0.000237356220426399,wrap,2,0.151065,0,afterEqualizer,zf,1,OK,,73.8976323
166,H_EQ_rawGain_std6_CLoo,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.07263933376041,88.3720930232558,0.657142857142857,35,38,0.00297333333333333,0.112986666666667,0.104066666666667,19.2421413154167,14.3149320038401,13.3614384001852,-1.07731967442035,-71.1422939144151,1.92865493310657e-15,0.000241952991218589,wrap,2,0.13428,0,afterEqualizer,zf,1,OK,,26.7776896
167,H_EQ_rawGain_std6_CLoo,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0656828703703704,90.4761904761905,0.666666666666667,36,38,0.0026784,0.1017792,0.0964224,14.9487696289056,16.5078910168461,16.0918095302399,-0.00887322086849543,-71.0968243168325,1.92865493310657e-15,0.000243279225219233,wrap,2,0.12096,0,afterEqualizer,zf,1,OK,,13.1373202
168,H_EQ_rawGain_std6_CLoo,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.061282148656435,85.7142857142857,0.705882352941177,34,36,0.00256685714285714,0.0924068571428571,0.0872731428571429,14.4486575846606,16.8034500209954,16.7093246149574,0.38420636480105,-71.0303454876191,1.92865493310657e-15,0.000244920740156596,wrap,2,0.11592,0,afterEqualizer,zf,1,OK,,54.2171012
169,H_EQ_rawGain_std7_Corazza,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.1269408632287,52.2727272727273,0.375,16,23,0.00892,0.20516,0.14272,25.5562601683616,11.8500539860768,11.8500539860768,NaN,-73.9626100482044,1.92865493310657e-15,0.000174654609685937,wrap,2,0.40284,0,afterEqualizer,zf,1,OK,,4.0129341
170,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.159594544095665,51.1627906976744,0.583333333333333,12,22,0.01784,0.39248,0.21408,18.7967943314355,14.5183242092766,14.5183242092766,NaN,-73.785682716426,1.92865493310657e-15,0.00017868021663126,wrap,2,0.80568,0,afterEqualizer,zf,1,OK,,7.0566982
171,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.058472133247918,74.4186046511628,0.535714285714286,28,32,0.01338,0.42816,0.37464,10.79991064221,19.3315967564752,19.3315967564752,NaN,-73.9216735015657,1.92865493310657e-15,0.000175713729125395,wrap,2,0.60426,0,afterEqualizer,zf,1,OK,,5.8512664
172,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.146317264573991,58.1395348837209,0.55,20,25,0.0118933333333333,0.297333333333333,0.237866666666667,28.092037696686,11.0283351495179,11.0283351495179,NaN,-74.0107626341047,1.92865493310657e-15,0.000173867181693985,wrap,2,0.53712,0,afterEqualizer,zf,1,OK,,5.4393706
173,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.118680928912784,60.4651162790698,0.541666666666667,24,26,0.0107136,0.2785536,0.2571264,37.8155836030519,8.44658385610225,8.44658385610225,NaN,-74.1119927131502,1.92865493310657e-15,0.000171995808894936,wrap,2,0.48384,0,afterEqualizer,zf,1,OK,,5.0685394
174,H_EQ_rawGain_std7_Corazza,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.117939829538227,56.0975609756098,0.523809523809524,21,23,0.0102674285714286,0.236150857142857,0.215616,23.9377247484051,12.4183426225949,12.4183426225949,NaN,-74.0500734900621,1.92865493310657e-15,0.000173145805373088,wrap,2,0.46368,0,afterEqualizer,zf,1,OK,,4.9228773
175,H_EQ_rawGain_std7_Corazza,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.000981625287104889,97.7272727272727,0.24390243902439,41,43,0.00297333333333333,0.127853333333333,0.121906666666667,39.0328576214043,8.17139305135319,8.17139305135318,0.0162401023745376,-74.1303574454171,1.92865493310657e-15,0.000171289600152333,wrap,2,0.13428,0,afterEqualizer,zf,1,OK,,2.9890172
176,H_EQ_rawGain_std7_Corazza,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000950112107623318,100,0.275,40,42,0.00594666666666667,0.24976,0.237866666666667,37.3396465049254,8.55659595681591,8.55659595681591,-0.00522897347829703,-73.9317031810144,1.92865493310657e-15,0.000175986019449386,wrap,2,0.26856,0,afterEqualizer,zf,1,OK,,3.9884392
177,H_EQ_rawGain_std7_Corazza,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.00196748878923767,100,0.275,40,43,0.00446,0.19178,0.1784,22.5921763135992,12.9208386259826,12.9208386259825,-0.00427303978077396,-74.120179563071,1.92865493310657e-15,0.000171959056874838,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,4.1134091
178,H_EQ_rawGain_std7_Corazza,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.00246917040358744,100,0.25,40,43,0.00396444444444444,0.170471111111111,0.158577777777778,25.1162702067618,12.0008970669207,12.0008970669207,0.00385257667690366,-74.2299719602539,1.92865493310657e-15,0.000169432516380627,wrap,2,0.17901,0,afterEqualizer,zf,1,OK,,3.8877022
179,H_EQ_rawGain_std7_Corazza,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.00314180107526882,100,0.275,40,42,0.0035712,0.1499904,0.142848,49.4598469768606,6.11494463260718,6.11494463260718,-0.0785036308059751,-74.2942152939792,1.92865493310657e-15,0.000168072127738116,wrap,2,0.16128,0,afterEqualizer,zf,1,OK,,4.121669
180,H_EQ_rawGain_std7_Corazza,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00360362867319679,100,0.3,40,42,0.00342247619047619,0.143744,0.136899047619048,29.576284279657,10.5811277617548,10.5811277617548,-0.0105268739585075,-74.2734693456947,1.92865493310657e-15,0.000168735021939556,wrap,2,0.15453,0,afterEqualizer,zf,1,OK,,4.3906327
181,H_EQ_rawGain_std7_Corazza,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.000667307281657057,100,0.285714285714286,42,44,0.00446,0.19624,0.18732,22.7157209096194,12.8734695158808,12.8734695158808,-0.25731931400474,-74.123185735301,1.92865493310657e-15,0.000171959056874838,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,5.0771475
182,H_EQ_rawGain_std7_Corazza,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000762878705020234,100,0.268292682926829,41,43,0.00892,0.38356,0.36572,32.7575947973289,9.6937598699755,9.6937598699755,0.223809378121527,-73.962581416311,1.92865493310657e-15,0.000174654609685937,wrap,2,0.40284,0,afterEqualizer,zf,1,OK,,8.7430941
183,H_EQ_rawGain_std7_Corazza,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.000839440008749863,100,0.341463414634146,41,43,0.00669,0.28767,0.27429,24.1282295107281,12.349490894548,12.349490894548,-0.292774759497371,-73.8913678107688,1.92865493310657e-15,0.000177277195593897,wrap,2,0.30213,0,afterEqualizer,zf,1,OK,,8.2006292
184,H_EQ_rawGain_std7_Corazza,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.00130427649567976,100,0.268292682926829,41,43,0.00594666666666667,0.255706666666667,0.243813333333333,37.4040151856238,8.54163550713315,8.54163550713315,-0.171320415957828,-73.9342772690817,1.92865493310657e-15,0.000175986019449386,wrap,2,0.26856,0,afterEqualizer,zf,1,OK,,7.6800117
185,H_EQ_rawGain_std7_Corazza,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.00137960048955328,100,0.219512195121951,41,43,0.0053568,0.2303424,0.2196288,29.0898122538089,10.7251816337717,10.7251816337717,-0.255101086032264,-73.7834286522595,1.92865493310657e-15,0.000178729753440652,wrap,2,0.24192,0,afterEqualizer,zf,1,OK,,8.082558
186,H_EQ_rawGain_std7_Corazza,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.00171850226961753,100,0.268292682926829,41,43,0.00513371428571429,0.220749714285714,0.210482285714286,30.4022269083368,10.3418920787584,10.3418920787584,-0.510504243907231,-73.8575018003336,1.92865493310657e-15,0.000177254344057472,wrap,2,0.23184,0,afterEqualizer,zf,1,OK,,8.6770851
187,H_EQ_rawGain_std7_Corazza,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.0374741290100035,65.9090909090909,0.769230769230769,26,29,0.00223,0.06467,0.05798,23.4635721025228,12.5921174008294,12.1291345760442,-0.42457083707106,-74.1555185834347,1.92865493310657e-15,0.000169673725254332,wrap,2,0.10071,0,afterEqualizer,zf,1,OK,,2.9011721
188,H_EQ_rawGain_std7_Corazza,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.0863292761050609,86.046511627907,0.857142857142857,35,37,0.00446,0.16502,0.1561,21.2039677598957,13.4716572955808,13.3102646339075,0.66963216234497,-74.1180601291336,1.92865493310657e-15,0.000171959056874838,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,6.5027297
189,H_EQ_rawGain_std7_Corazza,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.087131403723332,88.3720930232558,0.848484848484849,33,38,0.003345,0.12711,0.110385,19.1040123925933,14.3775081765577,13.9207052814088,-0.218123086783857,-74.3078158645425,1.92865493310657e-15,0.000168035335648222,wrap,2,0.151065,0,afterEqualizer,zf,1,OK,,41.8374157
190,H_EQ_rawGain_std7_Corazza,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.0884321541272214,80.9523809523809,0.814814814814815,27,34,0.00297333333333333,0.101093333333333,0.08028,21.1102465391725,13.5101338937929,11.8961064219595,-0.391301370433245,-74.1422931204687,1.92865493310657e-15,0.000171289600152333,wrap,2,0.13428,0,afterEqualizer,zf,1,OK,,15.0723839
191,H_EQ_rawGain_std7_Corazza,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.107893801755036,78.5714285714286,0.793103448275862,29,33,0.0026784,0.0883872,0.0776736,18.9385409197539,14.4530696670655,13.7066031937975,-0.0850853923488017,-74.0968235336036,1.92865493310657e-15,0.000172228501922195,wrap,2,0.12096,0,afterEqualizer,zf,1,OK,,7.4448851
192,H_EQ_rawGain_std7_Corazza,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.086582495865666,76.1904761904762,0.785714285714286,28,32,0.00256685714285714,0.0821394285714286,0.071872,18.6399421380243,14.5911088022757,14.2017109893022,0.0329375860886648,-74.0303447152717,1.92865493310657e-15,0.000173390605502105,wrap,2,0.11592,0,afterEqualizer,zf,1,OK,,30.634993
193,H_EQ_rawGain_std8_Lutz,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,42,44,0.00892,0.39248,0.37464,9.79133308861794,20.1831635007775,20.1831635007775,NaN,-66.6213119750819,1.92865493310657e-15,0.000204807995642668,wrap,2,0.40284,0,afterEqualizer,zf,1,OK,,3.9174116
194,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.01784,0.76712,0.73144,13.950666231595,17.108101032329,17.108101032329,NaN,-66.3235277876557,1.92865493310657e-15,0.000211925629901114,wrap,2,0.80568,0,afterEqualizer,zf,1,OK,,6.0475025
195,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.01338,0.57534,0.54858,12.7129229732861,17.9150916872314,17.9150916872314,NaN,-66.4702314799312,1.92865493310657e-15,0.000208445485879113,wrap,2,0.60426,0,afterEqualizer,zf,1,OK,,4.8888085
196,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0118933333333333,0.511413333333333,0.487626666666667,16.1356736611744,15.844257963462,15.844257963462,NaN,-66.5628302990654,1.92865493310657e-15,0.000206261764434518,wrap,2,0.53712,0,afterEqualizer,zf,1,OK,,4.5227248
197,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0107136,0.4606848,0.4392576,12.8744030944868,17.8054579467529,17.8054579467529,NaN,-66.6173325994306,1.92865493310657e-15,0.000205093039934459,wrap,2,0.48384,0,afterEqualizer,zf,1,OK,,4.2542224
198,H_EQ_rawGain_std8_Lutz,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0102674285714286,0.441499428571429,0.420964571428571,11.4199635459837,18.8467056482541,18.8467056482541,NaN,-66.6302218980855,1.92865493310657e-15,0.000204714121349225,wrap,2,0.46368,0,afterEqualizer,zf,1,OK,,4.1511412
199,H_EQ_rawGain_std8_Lutz,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,44,0.00297333333333333,0.130826666666667,0.121906666666667,15.3534427324924,16.2758845313186,16.2758845313186,0.000149274411198007,-66.5902976378429,1.92865493310657e-15,0.000206152206796998,wrap,2,0.13428,0,afterEqualizer,zf,1,OK,,3.0640937
200,H_EQ_rawGain_std8_Lutz,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00594666666666667,0.24976,0.237866666666667,14.5615829497917,16.7358282298662,16.7358282298662,0.00711937199013297,-66.674758292858,1.92865493310657e-15,0.000203581759071622,wrap,2,0.26856,0,afterEqualizer,zf,1,OK,,4.1320512
201,H_EQ_rawGain_std8_Lutz,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00446,0.18732,0.1784,12.4891912307561,18.069313691112,18.0693136911119,-0.00362120535679615,-66.7630085547255,1.92865493310657e-15,0.000201734914268315,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,4.2562638
202,H_EQ_rawGain_std8_Lutz,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00396444444444444,0.166506666666667,0.158577777777778,16.8723063049225,15.4565109776875,15.4565109776875,4.95213197091717e-05,-66.816700642578,1.92865493310657e-15,0.000200588210341763,wrap,2,0.17901,0,afterEqualizer,zf,1,OK,,4.0511135
203,H_EQ_rawGain_std8_Lutz,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.0035712,0.1499904,0.142848,18.4777285960177,14.667028323405,14.667028323405,-0.0110847716223729,-66.7567400906073,1.92865493310657e-15,0.000202128031710215,wrap,2,0.16128,0,afterEqualizer,zf,1,OK,,4.2671273
204,H_EQ_rawGain_std8_Lutz,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,40,42,0.00342247619047619,0.143744,0.136899047619048,14.0147849702265,17.0682712252312,17.0682712252312,-0.00573479065552876,-66.6976582958654,1.92865493310657e-15,0.000203606941523063,wrap,2,0.15453,0,afterEqualizer,zf,1,OK,,4.5747321
205,H_EQ_rawGain_std8_Lutz,OQPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,42,44,0.00446,0.19624,0.18732,12.7109587628594,17.916433804474,17.916433804474,-0.14755422567955,-66.7697627262254,1.92865493310657e-15,0.000201734914268315,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,5.1484559
206,H_EQ_rawGain_std8_Lutz,OQPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00892,0.38356,0.36572,10.6912479723905,19.4194319465468,19.4194319465468,0.15933905051516,-66.6218171204355,1.92865493310657e-15,0.000204807995642668,wrap,2,0.40284,0,afterEqualizer,zf,1,OK,,8.5276727
207,H_EQ_rawGain_std8_Lutz,OQPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00669,0.28767,0.27429,11.2037987076863,19.0126940500333,19.0126940500332,-0.0261947322507417,-66.593083040418,1.92865493310657e-15,0.000205556230040319,wrap,2,0.30213,0,afterEqualizer,zf,1,OK,,7.5424309
208,H_EQ_rawGain_std8_Lutz,OQPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00594666666666667,0.255706666666667,0.243813333333333,14.66024475729,16.6771755790913,16.6771755790913,0.0117415512779776,-66.6802396553248,1.92865493310657e-15,0.000203581759071622,wrap,2,0.26856,0,afterEqualizer,zf,1,OK,,7.1450659
209,H_EQ_rawGain_std8_Lutz,OQPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.0053568,0.2303424,0.2196288,17.2091834783604,15.2847947018217,15.2847947018217,-0.0852398840127124,-66.6677555238615,1.92865493310657e-15,0.000203838694241885,wrap,2,0.24192,0,afterEqualizer,zf,1,OK,,7.1092979
210,H_EQ_rawGain_std8_Lutz,OQPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,41,43,0.00513371428571429,0.220749714285714,0.210482285714286,16.8383403277819,15.4740143398712,15.4740143398712,0.0687151599528872,-66.7000579570606,1.92865493310657e-15,0.000203100060975938,wrap,2,0.23184,0,afterEqualizer,zf,1,OK,,7.3726014
211,H_EQ_rawGain_std8_Lutz,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.0248495397687043,95.4545454545455,0.947368421052632,38,42,0.00223,0.09366,0.08474,13.9594762077077,17.1026175430966,16.802737133956,0.259118371940839,-66.6618052796247,1.92865493310657e-15,0.000204631848651648,wrap,2,0.10071,0,afterEqualizer,zf,1,OK,,3.0483713
212,H_EQ_rawGain_std8_Lutz,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000636210762331839,100,0.05,40,43,0.00446,0.19178,0.1784,12.3466317639297,18.1690300883327,18.0749046822947,0.504114821253841,-66.7620369351577,1.92865493310657e-15,0.000201734914268315,wrap,2,0.20142,0,afterEqualizer,zf,1,OK,,3.4872794
213,H_EQ_rawGain_std8_Lutz,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0.00174450399212512,100,0.0975609756097561,41,43,0.003345,0.143835,0.137145,12.6619002652358,17.9500222326996,17.8430962595524,-0.087067961154391,-66.6880844586052,1.92865493310657e-15,0.000203833711055679,wrap,2,0.151065,0,afterEqualizer,zf,1,OK,,3.7044898
214,H_EQ_rawGain_std8_Lutz,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0.00334310681844314,97.6190476190476,0.333333333333333,39,41,0.00297333333333333,0.121906666666667,0.11596,13.6312639052191,17.3092774810851,17.085416230354,-0.822019033930718,-66.5921504066916,1.92865493310657e-15,0.000206152206796998,wrap,2,0.13428,0,afterEqualizer,zf,1,OK,,3.5753058
215,H_EQ_rawGain_std8_Lutz,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0.0108293246557253,95.2380952380952,0.394736842105263,38,40,0.0026784,0.107136,0.1017792,13.574743584754,17.3453673022271,17.0662843426025,0.102732958021229,-66.6481911348179,1.92865493310657e-15,0.000204796629587675,wrap,2,0.12096,0,afterEqualizer,zf,1,OK,,7.6208405
216,H_EQ_rawGain_std8_Lutz,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0.0301737623643234,92.8571428571429,0.540540540540541,37,39,0.00256685714285714,0.100107428571429,0.0949737142857143,13.4632651020934,17.4169920505915,17.2707178196353,0.243013948929947,-66.6291146027414,1.92865493310657e-15,0.000205396926624341,wrap,2,0.11592,0,afterEqualizer,zf,1,OK,,30.8260674
