CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
57,H_EQ_rawGain_std2_TDL,8PSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,50,0.000148666666666667,0.00743333333333333,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502584658334,1.92865493310657e-15,1.05950872346591e-10,wrap,60,0.00746,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,34.2588633
58,H_EQ_rawGain_std2_TDL,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000297333333333333,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502558753912,1.92865493310657e-15,1.40817205814634e-10,wrap,60,0.01492,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,19.5279359
59,H_EQ_rawGain_std2_TDL,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000223,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502730265018,1.92865493310657e-15,1.18786093375986e-10,wrap,60,0.01119,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,17.8150823
60,H_EQ_rawGain_std2_TDL,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,-2,0,NaN,0,0,0.000198222222222222,0,0,100,-1.92865493310657e-15,-9.64327466553287e-16,-0,-138.502676295339,1.92865493310657e-15,1.11822413468805e-10,wrap,60,0.009945,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,17.3413207
61,H_EQ_rawGain_std2_TDL,16QAM,none,none,1115,NaN,0,NaN,1,1,0,0,NaN,0,NaN,0,0,0.0001115,0,0,44.7213595499953,6.98970004336028,-4.82163733276644e-15,-0,-138.520623544889,1.92865493310657e-15,1.08085713288384e-10,wrap,60,0.005595,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,18.6797946
62,H_EQ_rawGain_std2_TDL,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,12,0.000223,0.002676,0,44.7213595499953,6.98970004336028,-4.82163733276644e-15,-0,-138.500245618042,1.92865493310657e-15,1.18786093375986e-10,wrap,60,0.01119,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,32.5563002
63,H_EQ_rawGain_std2_TDL,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,NaN,0,NaN,0,0,0.00016725,0,0,44.7213595499953,6.98970004336028,-4.82163733276644e-15,-0,-138.501842716133,1.92865493310657e-15,1.06900424145817e-10,wrap,60,0.0083925,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,108.859056
64,H_EQ_rawGain_std2_TDL,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,NaN,0,NaN,0,0,0.000148666666666667,0,0,44.7213595499953,6.98970004336028,-4.82163733276644e-15,-0,-138.502938814675,1.92865493310657e-15,1.05950872346591e-10,wrap,60,0.00746,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,50.6871723
65,H_EQ_rawGain_std2_TDL,32QAM,none,none,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,10,8.92e-05,0.000892,0,31.6227766016834,10.0000000000001,-9.64327466553288e-15,-0,-138.512968644261,1.92865493310657e-15,1.05762456640865e-10,wrap,60,0.004475,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,15.3301267
66,H_EQ_rawGain_std2_TDL,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.5,0,NaN,0,29,0.0001784,0.0051736,0,31.6227766016834,10.0000000000001,-9.64327466553288e-15,-0,-138.503309918635,1.92865493310657e-15,1.08249109045157e-10,wrap,60,0.00895,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,23.2941188
