CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s,TestStage,ImpairmentProfile,InputCFO_Hz,InputPhase_deg,InputDelay,ExpectedCountedFrames,UnlockedFrames,BadMatchedFrames,EffectiveFailedFrames,EffectiveFER_pct,GoodFrames,ExceedsTrustedOneSecond
117,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.92862070868439,28.1151979683138,28.1151979683138,NaN,-73.2893366394938,1.92865493310657e-15,0.000197918876669071,error,2,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.7466304,all-h,baseline,0,0,0,36,0,0,0,0,36,0
118,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,4.06472236543717,27.8193822573706,27.8193822573706,NaN,-73.1589236992167,1.92865493310657e-15,0.000201381286126866,error,2,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6715405,all-h,baseline,0,0,0,36,0,0,0,0,36,0
119,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.96706880023283,28.030605351231,28.030605351231,NaN,-74.7742324553637,1.92865493310657e-15,0.000174572026556603,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0388993,all-h,baseline,0,0,0,37,0,0,0,0,37,0
120,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.69859430991725,28.6392660561837,28.6392660561837,NaN,-74.3828991039564,1.92865493310657e-15,0.000183927529980086,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7817314,all-h,baseline,0,0,0,37,0,0,0,0,37,0
121,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.69030203811136,28.6587617385158,28.6587617385158,NaN,-75.210170464991,1.92865493310657e-15,0.000168725399738983,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6514048,all-h,baseline,0,0,0,37,0,0,0,0,37,0
122,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.65009128844588,28.7539254748566,28.7539254748566,NaN,-73.8067532815643,1.92865493310657e-15,0.000189064560771454,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.5893787,all-h,baseline,0,0,0,37,0,0,0,0,37,0
123,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,4.04908372728846,27.8528648552298,27.8528648552298,NaN,-75.4187248871031,1.92865493310657e-15,0.0001616710665212,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9465908,all-h,baseline,0,0,0,37,0,0,0,0,37,0
124,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.6921494200939,28.6544146306626,28.6544146306626,NaN,-74.9369174421986,1.92865493310657e-15,0.000171467443175489,error,2,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2814297,all-h,baseline,0,0,0,37,0,0,0,0,37,0
125,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.76591242012951,28.4825956826523,28.4825956826523,NaN,-73.910441239061,1.92865493310657e-15,0.000189466580149399,error,2,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.7915117,all-h,baseline,0,0,0,37,0,0,0,0,37,0
126,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.81397793656186,28.3724364725603,28.3724364725603,NaN,-73.3240023028613,1.92865493310657e-15,0.00019718260906338,error,2,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.1686836,all-h,baseline,0,0,0,37,0,0,0,0,37,0
127,H_EQ_rawGain_std7_likely_Corazza,GMSK,TPC,1/2_x8,1024,NaN,0,8,1,1,0,1,0,100,0,37,39,0.0008192,0.0319488,0.0303104,3.84862781894861,28.2938817053211,28.2938817053211,NaN,-71.8144398472148,1.92865493310657e-15,0.000223159666658028,error,2,0.0654288,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,80.644849,all-h,baseline,0,0,0,37,0,0,0,0,37,0
128,H_EQ_rawGain_std7_likely_Corazza,GMSK,TPC,2/3_x4,1352,NaN,0,4,1,1,0,1,0,100,0,37,39,0.0008112,0.0316368,0.0300144,3.77280456796938,28.4667138151463,28.4667138151463,NaN,-73.918535032253,1.92865493310657e-15,0.00018443064091181,error,2,0.0328176,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,41.9966652,all-h,baseline,0,0,0,37,0,0,0,0,37,0
129,H_EQ_rawGain_std8_likely_Lutz,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.76461863196651,28.4855802533902,28.4855802533902,NaN,-62.1436602691661,1.92865493310657e-15,0.00038653318534848,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.5659057,all-h,baseline,0,0,0,37,0,0,0,0,37,0
130,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,3.7028175557221,28.6293537173969,28.6293537173969,NaN,-62.131245758774,1.92865493310657e-15,0.000386787452546303,error,2,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.4732157,all-h,baseline,0,0,0,36,0,0,0,0,36,0
131,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,3.72087845294626,28.5870903301627,28.5870903301627,NaN,-62.1730015233138,1.92865493310657e-15,0.00038515782778632,error,2,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.5943037,all-h,baseline,0,0,0,36,0,0,0,0,36,0
132,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,3.73116805359566,28.5631037937446,28.5631037937446,NaN,-62.2180544129033,1.92865493310657e-15,0.000382958133603801,error,2,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.2894964,all-h,baseline,0,0,0,36,0,0,0,0,36,0
133,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.75280300795436,28.5128846392831,28.5128846392831,NaN,-62.3336567459419,1.92865493310657e-15,0.000377699145183409,error,2,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.106144,all-h,baseline,0,0,0,36,0,0,0,0,36,0
134,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.77540441334956,28.4607304167012,28.4607304167012,NaN,-62.2957809038474,1.92865493310657e-15,0.000379290441029105,error,2,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.9391933,all-h,baseline,0,0,0,36,0,0,0,0,36,0
135,H_EQ_rawGain_std8_likely_Lutz,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.75954946365433,28.4972839374702,28.4972839374702,NaN,-61.8285320393961,1.92865493310657e-15,0.000403874901446977,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1440449,all-h,baseline,0,0,0,37,0,0,0,0,37,0
136,H_EQ_rawGain_std8_likely_Lutz,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.7595857552928,28.4972000913477,28.4972000913477,NaN,-61.5293908996944,1.92865493310657e-15,0.000418863546706881,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8582489,all-h,baseline,0,0,0,37,0,0,0,0,37,0
137,H_EQ_rawGain_std8_likely_Lutz,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.72889485657145,28.5683972448393,28.5683972448393,NaN,-61.4435034113909,1.92865493310657e-15,0.000423148279908104,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7048895,all-h,baseline,0,0,0,37,0,0,0,0,37,0
138,H_EQ_rawGain_std8_likely_Lutz,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.70432201543247,28.6258253455974,28.6258253455974,NaN,-62.0263378412377,1.92865493310657e-15,0.000392601276343932,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.8274182,all-h,baseline,0,0,0,37,0,0,0,0,37,0
139,H_EQ_rawGain_std8_likely_Lutz,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.72704696023108,28.5727027033308,28.5727027033308,NaN,-62.1752007228454,1.92865493310657e-15,0.00038705011517553,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.0610218,all-h,baseline,0,0,0,37,0,0,0,0,37,0
140,H_EQ_rawGain_std8_likely_Lutz,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.7933054101439,28.4196437913407,28.4196437913407,NaN,-62.0288908296287,1.92865493310657e-15,0.000394073238194,error,2,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.4304348,all-h,baseline,0,0,0,37,0,0,0,0,37,0
141,H_EQ_rawGain_std8_likely_Lutz,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.70168906794366,28.6320012726968,28.6320012726968,NaN,-62.1548974903494,1.92865493310657e-15,0.000387045428937245,error,2,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.8461444,all-h,baseline,0,0,0,37,0,0,0,0,37,0
142,H_EQ_rawGain_std8_likely_Lutz,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.71171418838102,28.6085094593431,28.6085094593431,NaN,-62.3218113837658,1.92865493310657e-15,0.000378266426287328,error,2,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.4965792,all-h,baseline,0,0,0,37,0,0,0,0,37,0
143,H_EQ_rawGain_std8_likely_Lutz,GMSK,TPC,1/2_x8,1024,NaN,0,8,1,1,0,1,0,100,0,37,39,0.0008192,0.0319488,0.0303104,3.6932443417757,28.6518391772023,28.6518391772023,NaN,-62.2225805309946,1.92865493310657e-15,0.000380431813947163,error,2,0.0654288,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,81.876475,all-h,baseline,0,0,0,37,0,0,0,0,37,0
144,H_EQ_rawGain_std8_likely_Lutz,GMSK,TPC,2/3_x4,1352,NaN,0,4,1,1,0,1,0,100,0,37,39,0.0008112,0.0316368,0.0300144,3.72435251864755,28.5789843752012,28.5789843752012,NaN,-62.1758611273232,1.92865493310657e-15,0.000385462240420641,error,2,0.0328176,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,42.4057176,all-h,baseline,0,0,0,37,0,0,0,0,37,0
