Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
16QAM,"TM TPC (64,57)^2",18,0,5.76144744836119,25.1479860644624,100,1,
16QAM,"TM TPC (64,57)^2",20,0,4.99332769673193,26.3863359023115,100,1,
32QAM,"TM TPC (64,57)^2",0,0.5,26.9522926163645,10.5287657304969,0,1,
32QAM,"TM TPC (64,57)^2",2,0.5,20.2283406563801,13.8213254602771,0,1,
32QAM,"TM TPC (64,57)^2",4,0.501457399103139,18.8928990895094,14.4489402171627,40,1,
32QAM,"TM TPC (64,57)^2",6,0.0227858744394619,17.9435301547417,15.005799720452,100,1,
32QAM,"TM TPC (64,57)^2",8,0,15.475151550475,16.3484731637045,100,1,
32QAM,"TM TPC (64,57)^2",10,0,13.2137905474385,17.7760968976926,100,1,
32QAM,"TM TPC (64,57)^2",12,0,11.2170577385154,19.2063652291181,100,1,
32QAM,"TM TPC (64,57)^2",14,0,9.58942109557059,20.5661070973677,100,1,
32QAM,"TM TPC (64,57)^2",16,0,9.06169799258888,21.0414819326028,100,1,
32QAM,"TM TPC (64,57)^2",18,0,8.16831177111689,21.9785019569444,100,1,
32QAM,"TM TPC (64,57)^2",20,0,8.0461092071397,22.0702917687931,100,1,
