Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
8PSK,"TM TPC (64,57)^2, rate 2/3",10,0,11.4615414420343,18.8151394191844,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",12,0.500186846038864,9.2061842875756,20.7184067146802,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",14,0,7.47798120926393,22.5243126095872,90.9090909090909,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",16,0,6.08236037001599,24.3185570436766,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",18,0,4.99292601631569,26.0328973828586,100,1,
8PSK,"TM TPC (64,57)^2, rate 2/3",20,0,4.21087372092676,27.5125556471439,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",0,0.498542600896861,24.4237594426248,12.2437497238564,80,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",2,0.498841554559043,20.090818485717,13.9400474008343,54.5454545454545,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",4,0.5,16.245941078749,15.7851025242132,72.7272727272727,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",6,0.503755605381166,13.1015077888016,17.6535744125722,63.6363636363636,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",8,0,10.4810081090192,19.5919388601604,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",10,0,8.64031818707212,21.2694052792527,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",12,0,7.11202928669704,22.9601292729707,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",14,0,5.9909298756175,24.4501152767308,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",16,0,5.051874194008,25.9309494629216,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",18,0,4.37337379082182,27.1836680412403,100,1,
GMSK,"TM TPC (64,57)^2, rate 2/3",20,0,3.87311286680711,28.238796940127,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",0,0.5,26.3249911384,11.7395204454434,81.8181818181818,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",2,0.5,24.6167674655998,12.4467545960372,81.8181818181818,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",4,0.000246636771300448,21.8806144814059,13.6673497303309,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",6,0,18.9532497824317,14.9515158338085,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",8,0.502942825112108,15.8392072042305,16.612611707582,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",10,0,13.1504294471543,18.2495772631575,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",12,0,11.3868465741718,19.4882645938024,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",14,0,10.013200584458,20.6391077127478,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",16,0,8.80271898453926,21.7803065333687,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",18,0,8.33000946267793,22.2082448870783,100,1,
16QAM,"TM TPC (64,57)^2, rate 2/3",20,0,7.56836212135927,23.0621450543331,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",0,0.5,19.9799583172965,13.8769072161077,70,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",2,0.5,19.2543622827391,14.2727823994498,63.6363636363636,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",4,0.297365470852018,18.8119694170779,14.6278648265463,72.7272727272727,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",6,0.194955156950673,17.9067249419831,15.0677116650631,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",8,0.5,16.0976518232416,16.1883578754454,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",10,0.00763933376040999,14.021566431564,17.4507477247882,81.8181818181818,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",12,0,13.0852728304553,18.1200774626389,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",14,0,12.1141979653588,18.8051411987552,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",16,0,11.4133890155354,19.2867450443954,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",18,0,10.4185892039693,20.0845132145028,100,1,
32QAM,"TM TPC (64,57)^2, rate 2/3",20,0,10.3337122058776,20.1759206271251,100,1,
