Modulation,TPCCodeRate,TPCBlocksPerTF,Note,InputSNR_dB,BER,FER,EVM_post_pct,SNR_est_dB,LockRate_pct,AcquisitionFrames,NumBytesInTransferFrame,Success,ErrorMsg
QPSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",18,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",20,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",0,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",2,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",4,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",6,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",8,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",10,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",12,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",14,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",16,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",18,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
QPSK,native,8,"TM TPC rate native, 8 blocks/TF",20,-2,NaN,NaN,NaN,NaN,NaN,3249,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",0,0.497283950617284,1,32.8474341895228,9.66997097617961,50,3,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",2,0.5,NaN,42.2723937081544,7.47886318403527,50,NaN,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",4,0,0,22.1961829050221,13.0744341018154,100,2,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",6,0,0,17.9716124238295,14.9082591196385,100,2,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",8,0,0,14.3548006846485,16.8600566654508,100,2,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",10,0,0,11.5046391805385,18.7825399507861,100,2,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",12,0,0,9.27744041956016,20.6514365208593,100,2,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",14,0,0,7.47322240585042,22.5298418557562,100,2,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",16,0,0,6.03244456442342,24.3901332076145,100,2,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",18,0,0,4.99898890065215,26.0223565503684,100,2,2025,1,
8PSK,1/2,8,"TM TPC rate 1/2, 8 blocks/TF",20,0,0,4.1621957073508,27.6135500604582,100,2,2025,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",0,0.502958579881657,1,33.2865419953646,9.55462639205224,40,9,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",2,0.495007396449704,1,42.2873635301726,7.47578781514689,30,4,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",4,0.5,NaN,42.5029976938672,7.43160877029086,50,NaN,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",6,0,0,17.803188304593,14.9900442919154,100,2,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",8,0,0,14.2525059710645,16.9221753675363,100,4,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",10,0,0,11.4094912613606,18.854674398769,100,2,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",12,0,0,9.14441607881411,20.776880427798,100,2,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",14,0,0,7.41885523563917,22.5932620647709,100,2,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",16,0,0,6.0530554669043,24.360506928621,100,4,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",18,0,0,4.90917858316254,26.1798233821564,100,2,338,1,
8PSK,2/3,1,"TM TPC rate 2/3, 1 blocks/TF",20,0,0,4.13911074863009,27.6618590637917,100,2,338,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",0,0.5,NaN,43.824912951663,7.16557875723325,50,NaN,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",2,0.5,NaN,44.4706940641908,7.03852184731726,30,NaN,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",4,0,0,21.9666595439774,13.1647196189122,100,2,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",6,0,0,17.8279995295021,14.9779477209461,100,2,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",8,0,0,14.3291406330721,16.8755970985514,100,4,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",10,0,0,11.3700038605674,18.8847877570406,100,2,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",12,0,0,9.17067310038366,20.7519757444964,100,2,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",14,0,0,7.37587065067454,22.6437341606471,100,2,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",16,0,0,6.01716116985893,24.4121671152124,100,2,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",18,0,0,4.91285340425771,26.173323893659,100,2,1014,1,
8PSK,2/3,3,"TM TPC rate 2/3, 3 blocks/TF",20,0,0,4.11914510781965,27.7038581719644,100,2,1014,1,
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",0,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",2,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",4,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",6,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",8,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",10,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",12,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",14,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",16,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",18,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
8PSK,2/3,8,"TM TPC rate 2/3, 8 blocks/TF",20,-2,NaN,NaN,NaN,NaN,NaN,2704,0,NumBytesInTransferFrame 应为具有值 <= 2048 的标量。 (at ccsdsTMWaveformGenerator.ccsdsTMWaveformGenerator line 340)
