Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
8PSK,"TM TPC (64,57)^2",0,0.5,33.1236953629393,9.59722436394614,0,1,
8PSK,"TM TPC (64,57)^2",2,0.499103139013453,45.8334766977898,6.77634396206618,0,1,
8PSK,"TM TPC (64,57)^2",4,0.5,29.8536231155422,10.5000590839241,0,1,
8PSK,"TM TPC (64,57)^2",6,0,17.8777000415455,14.9537670749116,100,1,
8PSK,"TM TPC (64,57)^2",8,0,14.126204875562,16.9994899873506,100,1,
8PSK,"TM TPC (64,57)^2",10,0,11.2792872610685,18.9543668516717,100,1,
8PSK,"TM TPC (64,57)^2",12,0,9.19261897247253,20.731214814161,100,1,
8PSK,"TM TPC (64,57)^2",14,0,7.37890250607003,22.6401645548721,100,1,
8PSK,"TM TPC (64,57)^2",16,0,6.0169057080805,24.4125358871059,100,1,
8PSK,"TM TPC (64,57)^2",18,0,5.02997144223021,25.9686896130641,100,1,
8PSK,"TM TPC (64,57)^2",20,0,4.17049734294905,27.596243023215,100,1,
GMSK,"TM TPC (64,57)^2",0,0.506569506726457,24.2857236178925,12.2929790350268,100,1,
GMSK,"TM TPC (64,57)^2",2,0.496216367713004,19.7805957918438,14.0752126317097,80,1,
GMSK,"TM TPC (64,57)^2",4,0.496449925261584,16.2884804901037,15.762388560046,60,1,
GMSK,"TM TPC (64,57)^2",6,0.500476457399103,13.183753265348,17.5992186683102,80,1,
GMSK,"TM TPC (64,57)^2",8,0.0366143497757848,10.6853715113472,19.4242074718266,100,1,
GMSK,"TM TPC (64,57)^2",10,0.0362556053811659,8.70060312239142,21.2090128242994,100,1,
GMSK,"TM TPC (64,57)^2",12,0.502952167414051,7.22555290113272,22.8225782995289,75,1,
GMSK,"TM TPC (64,57)^2",14,0.0361434977578475,5.95937719165003,24.4959825111117,100,1,
GMSK,"TM TPC (64,57)^2",16,0.127662556053812,5.0843020167908,25.8753731893869,100,1,
GMSK,"TM TPC (64,57)^2",18,0.0374439461883408,4.43766853320728,27.0569028008685,100,1,
GMSK,"TM TPC (64,57)^2",20,0,3.95894207116831,28.0484170594545,100,1,
16QAM,"TM TPC (64,57)^2",0,0.0875840807174888,26.6936233604157,11.5050758215476,100,1,
16QAM,"TM TPC (64,57)^2",2,0.026877802690583,24.2777596356031,12.426560671526,100,1,
16QAM,"TM TPC (64,57)^2",4,2.80269058295964e-05,21.3313815144677,13.6132760819489,100,1,
16QAM,"TM TPC (64,57)^2",6,0,17.7434909620004,15.2617759526215,100,1,
16QAM,"TM TPC (64,57)^2",8,0,14.8218864664364,16.9058613009019,100,1,
16QAM,"TM TPC (64,57)^2",10,0,11.8723507223613,18.7688747452953,100,1,
16QAM,"TM TPC (64,57)^2",12,0,9.64694298690279,20.6650619283219,100,1,
16QAM,"TM TPC (64,57)^2",14,0,7.77771737137748,22.5229811390422,100,1,
16QAM,"TM TPC (64,57)^2",16,0,6.79911217892369,23.7217131989724,100,1,
16QAM,"TM TPC (64,57)^2",18,0,5.61733823553515,25.3391199285193,100,1,
16QAM,"TM TPC (64,57)^2",20,0,5.03629112286567,26.276551925167,100,1,
32QAM,"TM TPC (64,57)^2",0,0.501457399103139,20.6359791137081,13.533466725386,0,1,
32QAM,"TM TPC (64,57)^2",2,0.507847533632287,19.8578455243597,13.9183775192902,0,1,
32QAM,"TM TPC (64,57)^2",4,0.496860986547085,19.3587559003669,14.2054466426962,0,1,
32QAM,"TM TPC (64,57)^2",6,0.0151345291479821,16.9067333785445,15.5060328454232,100,1,
32QAM,"TM TPC (64,57)^2",8,0.0015414798206278,15.0332405254329,16.6041532666972,100,1,
32QAM,"TM TPC (64,57)^2",10,0,12.7590875366191,18.0345214843837,100,1,
32QAM,"TM TPC (64,57)^2",12,0,10.9416602978452,19.4183000019488,100,1,
32QAM,"TM TPC (64,57)^2",14,0,9.95380756194156,20.1995101738487,100,1,
32QAM,"TM TPC (64,57)^2",16,0,8.97790701401011,21.1115058336263,100,1,
32QAM,"TM TPC (64,57)^2",18,0,8.45440531630251,21.7048370179598,100,1,
32QAM,"TM TPC (64,57)^2",20,0,8.51267114515197,21.5643367274474,100,1,
