Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
GMSK,"TM TPC (64,57)^2",20,0,4.07583898919253,27.7956596114985,100,1,
16QAM,"TM TPC (64,57)^2",0,0.499131165919283,26.4255404809826,11.5733976611558,100,1,
16QAM,"TM TPC (64,57)^2",2,0.499607623318386,24.5508735950868,12.4333256621958,100,1,
16QAM,"TM TPC (64,57)^2",4,0.498710762331839,21.4563055135443,13.7262394913661,100,1,
16QAM,"TM TPC (64,57)^2",6,0.502382286995516,18.7214395612801,15.0123880111468,100,1,
16QAM,"TM TPC (64,57)^2",8,0.502914798206278,15.892184875805,16.4852271896199,100,1,
16QAM,"TM TPC (64,57)^2",10,0.50207399103139,13.199569721158,18.119281472247,100,1,
16QAM,"TM TPC (64,57)^2",12,0.495795964125561,11.407346742048,19.3978395488955,100,1,
16QAM,"TM TPC (64,57)^2",14,0.499103139013453,9.60398136207618,20.8666662800679,100,1,
16QAM,"TM TPC (64,57)^2",16,0.504540358744395,8.78697613443698,21.6469180362828,100,1,
16QAM,"TM TPC (64,57)^2",18,0.494899103139013,7.96471232140084,22.5535633812541,100,1,
16QAM,"TM TPC (64,57)^2",20,0.50207399103139,7.11120293948032,23.4792985796754,100,1,
32QAM,"TM TPC (64,57)^2",0,0.500616591928251,20.5108274165013,13.5456108784349,50,1,
32QAM,"TM TPC (64,57)^2",2,0.498467862481315,19.0743132760225,14.3501803751951,75,1,
32QAM,"TM TPC (64,57)^2",4,0.497701793721973,18.6864364976395,14.6298497631312,100,1,
32QAM,"TM TPC (64,57)^2",6,0.498542600896861,17.4492475346299,15.2982318823251,75,1,
32QAM,"TM TPC (64,57)^2",8,0.49859865470852,15.7956951441248,16.2911245566649,100,1,
32QAM,"TM TPC (64,57)^2",10,0.498346412556054,14.1428826260733,17.3433785280632,100,1,
32QAM,"TM TPC (64,57)^2",12,0.500140134529148,12.4829807739213,18.5077283542205,100,1,
32QAM,"TM TPC (64,57)^2",14,0.503559417040359,11.7555383242612,19.0533845496448,100,1,
32QAM,"TM TPC (64,57)^2",16,0.496076233183857,10.2479709642511,20.2598351454461,100,1,
32QAM,"TM TPC (64,57)^2",18,0.497561659192825,9.79630072104295,20.6746589889292,100,1,
32QAM,"TM TPC (64,57)^2",20,0.498766816143498,8.82051163085216,21.5661437175616,100,1,
