Modulation,Note,InputSNR_dB,BER,EVM_post_pct,SNR_est_dB,LockRate_pct,Success,ErrorMsg
16QAM,"TM TPC (64,57)^2",4,2.80269058295964e-05,21.189079800454,13.6913051993002,100,1,
16QAM,"TM TPC (64,57)^2",6,0,17.8323202707228,15.3107237959287,100,1,
16QAM,"TM TPC (64,57)^2",8,0,14.4977972089454,17.0564177522989,100,1,
16QAM,"TM TPC (64,57)^2",10,0,11.8826645972722,18.8237189560359,100,1,
16QAM,"TM TPC (64,57)^2",12,0,9.77791018591861,20.4820927133998,100,1,
16QAM,"TM TPC (64,57)^2",14,0,7.97569712659142,22.2633325703454,100,1,
16QAM,"TM TPC (64,57)^2",16,0,6.64504890589513,23.8668673073244,100,1,
16QAM,"TM TPC (64,57)^2",18,0,6.05318616052693,24.7240529191154,100,1,
16QAM,"TM TPC (64,57)^2",20,0,4.83888536510744,26.6296691543129,100,1,
32QAM,"TM TPC (64,57)^2",0,0.505941704035874,20.9617422434588,13.3811163861383,0,1,
32QAM,"TM TPC (64,57)^2",2,0.504559043348281,19.8370953448968,13.9506284960103,60,1,
32QAM,"TM TPC (64,57)^2",4,0.211547085201794,18.30945799222,14.8109795037658,75,1,
32QAM,"TM TPC (64,57)^2",6,0.127326233183856,16.8950136508927,15.5471499879733,100,1,
32QAM,"TM TPC (64,57)^2",8,0,15.0254304071058,16.6404712857622,100,1,
32QAM,"TM TPC (64,57)^2",10,0,12.9815425093277,17.8847233852362,100,1,
32QAM,"TM TPC (64,57)^2",12,0,11.1413052870355,19.2389552868853,100,1,
32QAM,"TM TPC (64,57)^2",14,0,9.80640393570819,20.3701007692652,100,1,
32QAM,"TM TPC (64,57)^2",16,0,9.13935945239576,20.9879490264123,100,1,
32QAM,"TM TPC (64,57)^2",18,0,8.53135790979301,21.5852382666046,100,1,
32QAM,"TM TPC (64,57)^2",20,0,8.33193283648146,21.7687605748381,100,1,
