信关站名称	卫星ID	开始时间（秒）	结束时间（秒）	连接持续时长（秒）
----------------------------------------------------------------------------------------
DVB2		S2318		20102.013		20484.987		382.974
DVB2		S2317		20479.987		20862.670		382.683
DVB2		S2316		20857.670		21240.096		382.426
DVB2		S2315		21235.096		21617.304		382.208
DVB2		S2314		21612.304		21994.327		382.023
DVB2		S2313		21989.327		22371.189		381.862
DVB2		S2312		22366.189		22747.928		381.739
DVB2		S2311		22742.928		23124.569		381.641
DVB2		S2310		23119.569		23501.146		381.577
DVB2		S2309		23496.146		23877.695		381.549
DVB2		S2308		23872.695		24254.251		381.556
DVB2		S2307		24249.251		24630.844		381.593
DVB2		S0107		24625.844		24990.924		365.080
DVB2		S0106		24985.924		25371.447		385.523
DVB2		S0105		25366.447		25751.389		384.942
DVB2		S0104		25746.389		26130.817		384.428
DVB2		S0103		26125.817		26509.783		383.966
DVB2		S0102		26504.783		26888.337		383.554
DVB2		S0101		26883.337		27266.530		383.193
DVB2		S0118		27261.530		27644.397		382.867
DVB2		S0117		27639.397		28021.983		382.586
DVB2		S0116		28016.983		28399.314		382.331
DVB2		S0115		28394.314		28776.427		382.113
DVB2		S0114		28771.427		29153.358		381.931
DVB2		S0113		29148.358		29530.130		381.772
DVB2		S0112		29525.130		29906.781		381.651
DVB2		S0111		29901.781		30283.334		381.553
DVB2		S0110		30278.334		30659.826		381.492
DVB2		S0109		30654.826		31036.295		381.469
DVB2		S0108		31031.295		31412.765		381.470
DVB2		S0306		31407.765		31769.684		361.919
DVB2		S0305		31764.684		32150.699		386.015
DVB2		S0304		32145.699		32531.066		385.367
DVB2		S0303		32526.066		32910.863		384.797
DVB2		S0302		32905.863		33290.156		384.293
DVB2		S0301		33285.156		33668.995		383.839
DVB2		S0318		33663.995		34047.428		383.433
DVB2		S0317		34042.428		34425.509		383.081
DVB2		S0316		34420.509		34803.268		382.759
DVB2		S0315		34798.268		35180.745		382.477
DVB2		S0314		35175.745		35557.974		382.229
DVB2		S0313		35552.974		35934.992		382.018
DVB2		S0312		35929.992		36311.824		381.832
DVB2		S0311		36306.824		36688.505		381.681
DVB2		S0310		36683.505		37065.058		381.553
DVB2		S0309		37060.058		37441.527		381.469
DVB2		S0308		37436.527		37817.934		381.407
DVB2		S0307		37812.934		38194.311		381.377
DVB2		S0306		38189.311		38570.695		381.384
DVB2		S0504		38565.695		38929.093		363.398
DVB2		S0503		38924.093		39309.949		385.856
DVB2		S0502		39304.949		39690.169		385.220
DVB2		S0501		39685.169		40069.834		384.665
DVB2		S0518		40064.834		40449.002		384.168
DVB2		S0517		40444.002		40827.723		383.721
DVB2		S0516		40822.723		41206.050		383.327
DVB2		S0515		41201.050		41584.029		382.979
DVB2		S0514		41579.029		41961.692		382.663
DVB2		S0513		41956.692		42339.076		382.384
DVB2		S0512		42334.076		42716.219		382.143
DVB2		S0511		42711.219		43093.153		381.934
DVB2		S0510		43088.153		43469.906		381.753
DVB2		S0509		43464.906		43846.509		381.603
DVB2		S0508		43841.509		44222.990		381.481
DVB2		S0507		44217.990		44599.385		381.395
DVB2		S0506		44594.385		44975.725		381.340
DVB2		S0505		44970.725		45352.037		381.312
DVB2		S0504		45347.037		45728.358		381.321
DVB2		S0702		45723.358		46088.043		364.685
DVB2		S0701		46083.043		46468.768		385.725
DVB2		S0718		46463.768		46848.871		385.103
DVB2		S0717		46843.871		47228.431		384.560
DVB2		S0716		47223.431		47607.502		384.071
DVB2		S0715		47602.502		47986.134		383.632
DVB2		S0714		47981.134		48364.383		383.249
DVB2		S0713		48359.383		48742.288		382.905
DVB2		S0712		48737.288		49119.883		382.595
DVB2		S0711		49114.883		49497.205		382.322
DVB2		S0710		49492.205		49874.291		382.086
DVB2		S0709		49869.291		50251.174		381.883
DVB2		S0708		50246.174		50627.878		381.704
DVB2		S0707		50622.878		51004.439		381.561
DVB2		S0706		50999.439		51380.882		381.443
DVB2		S0705		51375.882		51757.240		381.358
DVB2		S0704		51752.240		52133.547		381.307
DVB2		S0703		52128.547		52509.836		381.289
DVB2		S0901		52504.836		52865.400		360.564
DVB2		S0918		52860.400		53246.724		386.324
DVB2		S0917		53241.724		53627.359		385.635
DVB2		S0916		53622.359		54007.384		385.025
DVB2		S0915		54002.384		54386.876		384.492
DVB2		S0914		54381.876		54765.888		384.012
DVB2		S0913		54760.888		55144.470		383.582
DVB2		S0912		55139.470		55522.675		383.205
DVB2		S0911		55517.675		55900.542		382.867
DVB2		S0910		55895.542		56278.108		382.566
DVB2		S0909		56273.108		56655.405		382.297
DVB2		S0908		56650.405		57032.472		382.067
DVB2		S0907		57027.472		57409.341		381.869
DVB2		S0906		57404.341		57786.038		381.697
DVB2		S0905		57781.038		58162.593		381.555
DVB2		S0904		58157.593		58539.043		381.450
DVB2		S0903		58534.043		58915.411		381.368
DVB2		S0902		58910.411		59291.736		381.325
DVB2		S0901		59286.736		59668.044		381.308
DVB2		S1117		59663.044		60024.133		361.089
DVB2		S1116		60019.133		60405.392		386.259
DVB2		S1115		60400.392		60785.978		385.586
DVB2		S1114		60780.978		61165.965		384.987
DVB2		S1113		61160.965		61545.428		384.463
DVB2		S1112		61540.428		61924.417		383.989
DVB2		S1111		61919.417		62302.984		383.567
DVB2		S1110		62297.984		62681.181		383.197
DVB2		S1109		62676.181		63059.046		382.865
DVB2		S1108		63054.046		63436.616		382.570
DVB2		S1107		63431.616		63813.924		382.308
DVB2		S1106		63808.924		64191.008		382.084
DVB2		S1105		64186.008		64567.900		381.892
DVB2		S1104		64562.900		64944.626		381.726
DVB2		S1103		64939.626		65321.216		381.590
DVB2		S1102		65316.216		65697.708		381.492
DVB2		S1101		65692.708		66074.125		381.417
DVB2		S1118		66069.125		66450.508		381.383
DVB2		S1117		66445.508		66826.880		381.372
DVB2		S1315		66821.880		67183.083		361.203
DVB2		S1314		67178.083		67564.316		386.233
DVB2		S1313		67559.316		67944.880		385.564
DVB2		S1312		67939.880		68324.857		384.977
DVB2		S1311		68319.857		68704.316		384.459
DVB2		S1310		68699.316		69083.309		383.993
DVB2		S1309		69078.309		69461.886		383.577
DVB2		S1308		69456.886		69840.100		383.214
DVB2		S1307		69835.100		70217.987		382.887
DVB2		S1306		70212.987		70595.586		382.599
DVB2		S1305		70590.586		70972.929		382.343
DVB2		S1304		70967.929		71350.052		382.123
DVB2		S1303		71345.052		71726.990		381.938
DVB2		S1302		71721.990		72103.768		381.778
DVB2		S1301		72098.768		72480.421		381.653
DVB2		S1318		72475.421		72856.975		381.554
DVB2		S1317		72851.975		73233.466		381.491
DVB2		S1316		73228.466		73609.929		381.463
DVB2		S1315		73604.929		73986.391		381.462
DVB2		S1513		73981.391		74342.472		361.081
DVB2		S1512		74337.472		74723.691		386.219
DVB2		S1511		74718.691		75104.248		385.557
DVB2		S1510		75099.248		75484.226		384.978
DVB2		S1509		75479.226		75863.693		384.467
DVB2		S1508		75858.693		76242.699		384.006
DVB2		S1507		76237.699		76621.294		383.595
DVB2		S1506		76616.294		76999.532		383.238
DVB2		S1505		76994.532		77377.447		382.915
DVB2		S1504		77372.447		77755.082		382.635
DVB2		S1503		77750.082		78132.465		382.383
DVB2		S1502		78127.465		78509.633		382.168
DVB2		S1501		78504.633		78886.622		381.989
DVB2		S1518		78881.622		79263.456		381.834
DVB2		S1517		79258.456		79640.171		381.715
DVB2		S1516		79635.171		80016.793		381.622
DVB2		S1515		80011.793		80393.359		381.566
DVB2		S1514		80388.359		80769.905		381.546
DVB2		S1513		80764.905		81146.457		381.552
DVB2		S1711		81141.457		81502.418		360.961
DVB2		S1710		81497.418		81883.616		386.198
DVB2		S1709		81878.616		82264.160		385.544
DVB2		S1708		82259.160		82644.130		384.970
DVB2		S1707		82639.130		83023.595		384.465
DVB2		S1706		83018.595		83402.605		384.010
DVB2		S1705		83397.605		83781.209		383.604
DVB2		S1704		83776.209		84159.459		383.250
DVB2		S1703		84154.459		84537.394		382.935
DVB2		S1702		84532.394		84915.048		382.654
DVB2		S1701		84910.048		85292.457		382.409
DVB2		S1718		85287.457		85669.656		382.199
DVB2		S1717		85664.656		86046.680		382.024
DVB2		S1716		86041.680		86400.000		358.320
