CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
12,NoH_baseline,QPSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.54188677281371,36.2389503434403,36.2389503434363,0.0259636878200786,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.8744103
13,NoH_baseline,8PSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.52370945992458,36.3419567226674,36.3419567226633,0.0104083057138579,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.8077937
14,NoH_baseline,8PSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,38,0.000297333333333333,0.0112986666666667,0.0104066666666667,1.50536833634482,36.447144461602,36.4471444615978,-0.105585598021278,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.4495834
15,NoH_baseline,8PSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,38,0.000223,0.008474,0.007805,1.51084273753223,36.4156147737937,36.4156147737896,0.0194034029488636,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.6846369
16,NoH_baseline,8PSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.50128282041964,36.4707497024039,36.4707497023998,0.0964105503394673,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.606922
17,NoH_baseline,8PSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.54090674613726,36.2444728695442,36.2444728695403,-0.126454216461177,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.8038591
18,NoH_baseline,8PSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.50375059413552,36.4564837612251,36.4564837612209,0.246096304242828,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,3.0203554
19,NoH_baseline,16QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,39,0.0001115,0.0043485,0.004014,3.3472287212143,29.5062922125551,29.5160095296124,-5.90375786755446,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.2438339
20,NoH_baseline,16QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000223,0.008474,0.008028,3.10076465315732,30.1706239059135,30.1427397342377,7.91387346908313,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.7935425
21,NoH_baseline,16QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.00016725,0.0063555,0.006021,3.08152471521996,30.2246868936289,30.2378694185768,-7.94179140439571,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.1235267
22,NoH_baseline,16QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000148666666666667,0.00550066666666667,0.00520333333333333,2.53436483123156,31.9226173329676,31.8814251996544,2.36583581807465,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.9709506
23,NoH_baseline,16QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.75000520204747,31.2133296927156,31.2147192127451,-18.7957776511662,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.2067267
24,NoH_baseline,16QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,2.93994347894205,30.6332203782842,30.6533250354259,9.28007357707919,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.4371782
25,NoH_baseline,32QAM,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,39,8.92e-05,0.0034788,0.0032112,4.11820316061632,27.7058446484916,27.6389722352763,4.94390843456532,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.1388117
26,NoH_baseline,32QAM,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.0001784,0.0066008,0.006244,3.00002236519254,30.4575101519833,30.428576833106,-20.4517338121673,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.8125171
27,NoH_baseline,32QAM,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.74201234461167,28.5378956825893,28.5389378642884,-6.92391151285717,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.9783031
28,NoH_baseline,32QAM,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,35,38,0.000118933333333333,0.00451946666666667,0.00416266666666667,3.78760210937436,28.4327130050926,28.4400030304798,-1.56292872667955,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.0072513
29,NoH_baseline,32QAM,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,35,37,0.000107136,0.003964032,0.00374976,2.76669845730153,31.1607634414406,31.1527650622048,13.5665180144626,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.2784579
30,NoH_baseline,32QAM,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,35,38,0.000102674285714286,0.00390162285714286,0.0035936,2.7436075215965,31.233560303883,31.2688549265923,-17.1445793037159,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.381651
31,NoH_baseline,GMSK,none,none,1115,NaN,0,NaN,0,0,0,0,0,100,0,37,39,0.000446,0.017394,0.016502,3.72927467929246,28.5675125510216,28.5675125510216,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,1.9946232
32,NoH_baseline,GMSK,convolutional,1/2,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000892,0.033896,0.032112,3.75192912257745,28.5149074888245,28.5149074888245,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,3.2726155
33,NoH_baseline,GMSK,convolutional,2/3,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000669,0.025422,0.024084,3.73566567291683,28.5526399663144,28.5526399663144,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.4852933
34,NoH_baseline,GMSK,convolutional,3/4,1115,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,3.74701944486125,28.5262810632693,28.5262810632693,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.3219644
35,NoH_baseline,GMSK,convolutional,5/6,1116,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.73314742449547,28.5584971830937,28.5584971830937,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.2279991
36,NoH_baseline,GMSK,convolutional,7/8,1123,NaN,0,NaN,0,0,0,0,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.74132885213808,28.5394823375484,28.5394823375484,NaN,0,NaN,NaN,,NaN,NaN,0,afterChannel,snr,NaN,NaN,NaN,NaN,,1,OK,,2.1523657
37,H_EQ_rawGain_default_ChannelData,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,1.8855786739235,34.4911068473678,34.4911068473652,-0.138204391696732,16.3020446326259,1.92865493310657e-15,6.0405964252986,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2613535
38,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,1.48192931230164,36.5834502322551,36.5834502322509,-0.016304246021074,17.144785237628,1.92865493310657e-15,6.43488121895885,wrap,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.7833848
39,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,1.65602117291375,35.6186822976311,35.6186822976277,0.082783639455992,15.9474754202051,1.92865493310657e-15,5.75870095386115,wrap,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.590141
40,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,1.65815606647328,35.607491916989,35.6074919169856,-0.0784861244736479,16.1324801271855,1.92865493310657e-15,5.86832223523122,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3851306
41,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.30407024657856,29.6190145576799,29.6190145576791,0.115033709979538,16.4258284965844,1.92865493310657e-15,6.13196143267201,wrap,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.5129335
42,H_EQ_rawGain_default_ChannelData,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000513371428571429,0.0189947428571429,0.017968,1.56350015207867,36.1180414435609,36.1180414435571,-0.0148685875450276,16.5292322707021,1.92865493310657e-15,6.21585051123339,wrap,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.7250131
43,H_EQ_rawGain_default_ChannelData,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.42926663213472,36.8977349054529,36.8977349054483,0.0726255381188858,15.5912001973869,1.92865493310657e-15,5.6909542787064,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.8271083
44,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.80311421501873,34.8795352561082,34.8795352561053,-0.0479573098070022,16.301996501494,1.92865493310657e-15,6.0405964252986,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8658813
45,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,1.48871012727779,36.5437971447441,36.5437971447399,-0.0126694768082424,16.2379358238548,1.92865493310657e-15,6.06757655972507,wrap,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8924217
46,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000297333333333333,0.0112986666666667,0.010704,1.29737471207719,37.7386914284451,37.7386914284395,0.225496780285839,15.6684015068039,1.92865493310657e-15,5.69369944953125,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7896177
47,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,4.53429296376778,26.8698084647927,26.8698084647923,-0.0256792587156551,15.7361348221137,1.92865493310657e-15,5.77481037320778,wrap,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9524099
48,H_EQ_rawGain_default_ChannelData,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.64304975107182,35.6869857210876,35.6869857210842,0.154403469724685,15.8805430540307,1.92865493310657e-15,5.90890068330012,wrap,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.2312275
49,H_EQ_rawGain_default_ChannelData,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.58210157439816,36.0153127456604,36.0153127456567,0.0610384593492782,15.8601503255711,1.92865493310657e-15,5.85667458774498,wrap,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.0934599
50,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.29561047447309,37.7505109911396,37.750510991134,-0.0509746046063701,15.6683887959863,1.92865493310657e-15,5.69369944953125,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9614219
51,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000223,0.008474,0.007805,1.41236219801616,37.0010782975778,37.0010782975732,-0.0624970985656751,15.5912926859656,1.92865493310657e-15,5.6909542787064,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.0659008
52,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000198222222222222,0.00753244444444445,0.00693777777777778,2.95456622645171,30.5901254177297,30.5901254177286,0.444832076731391,15.7482297097528,1.92865493310657e-15,5.80763619638666,wrap,10,0.007956,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.0439796
53,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.49391231957225,36.5134978260935,36.5134978260893,0.0537820048585051,16.0001853729726,1.92865493310657e-15,6.01131997594111,wrap,10,0.007168,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.1459821
54,H_EQ_rawGain_default_ChannelData,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.41730055545684,36.9707608534098,36.9707608534051,-0.146114727763667,15.9834314334139,1.92865493310657e-15,5.98656283501094,wrap,10,0.006868,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3711946
55,H_EQ_rawGain_default_ChannelData,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,0.0001115,0.0043485,0.004014,3.49161853418614,29.1394641970811,29.1491815141385,-5.39446599047324,16.0678898931555,1.92865493310657e-15,5.90095048785848,wrap,10,0.004476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.4245987
56,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000223,0.008474,0.008028,3.07910860707935,30.2314998456879,30.203615674012,7.70909055529962,15.5918602137683,1.92865493310657e-15,5.6909542787064,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.1940775
57,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00016725,0.0063555,0.006021,3.04071754705278,30.3404783939178,30.3536609188657,-8.34480184708573,15.968912399178,1.92865493310657e-15,5.96124021156482,wrap,10,0.006714,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4439783
58,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000148666666666667,0.00550066666666667,0.00520333333333333,2.61624029737292,31.6464473856229,31.6052552523098,2.11338580600583,15.8564519778762,1.92865493310657e-15,5.85667458774498,wrap,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.296439
59,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.77513479701078,31.1343183396465,31.135707859676,-18.4901179320934,15.9277219116268,1.92865493310657e-15,5.87312894529173,wrap,10,0.005376,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.48887
60,H_EQ_rawGain_default_ChannelData,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,2.97086811595434,30.5423325430891,30.5624372002308,9.54717774315291,15.9597880028417,1.92865493310657e-15,5.87906043358474,wrap,10,0.005152,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7548883
61,H_EQ_rawGain_default_ChannelData,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,8.92e-05,0.0034788,0.0032112,4.41864849193645,27.0942109127877,27.0273384995725,6.69359072106588,16.7840313257154,1.92865493310657e-15,6.5549187719607,wrap,10,0.00358,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.284326
62,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001784,0.0066008,0.006244,2.99997432436816,30.457649244493,30.4287159256156,-20.5642290762727,16.0046107004028,1.92865493310657e-15,6.01125580844736,wrap,10,0.00716,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.1727299
63,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.71179241129992,28.6083264095588,28.6093685912579,-7.05651291591331,15.936057642745,1.92865493310657e-15,5.87338033699224,wrap,10,0.00537,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.309579
64,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000118933333333333,0.00451946666666667,0.00416266666666667,3.85540900038562,28.2785908623072,28.2858808876944,-1.63322614108528,15.9978637177919,1.92865493310657e-15,5.87821854278635,wrap,10,0.004774,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2065812
65,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000107136,0.003964032,0.00374976,3.20400651536338,29.8861321889377,29.8781338097022,14.4197612666696,16.1470126659628,1.92865493310657e-15,5.94705958064567,wrap,10,0.0043,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4359369
66,H_EQ_rawGain_default_ChannelData,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000102674285714286,0.00390162285714286,0.0035936,3.71213441835704,28.6075261226961,28.642820745406,-17.5750545394156,16.2468170264104,1.92865493310657e-15,6.0355681356457,wrap,10,0.00412,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.6461746
67,H_EQ_rawGain_default_ChannelData,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.79976827902563,28.4048577424477,28.4048577424477,NaN,16.3019610834679,1.92865493310657e-15,6.0405964252986,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4358672
68,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,3.69054489702956,28.6581901385949,28.6581901385949,NaN,17.1448430738708,1.92865493310657e-15,6.43488121895885,wrap,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.2709129
69,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,3.72044739084045,28.5880966448869,28.5880966448869,NaN,15.9474426690022,1.92865493310657e-15,5.75870095386115,wrap,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.4207559
70,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,3.73322539712992,28.5583157665709,28.5583157665709,NaN,16.1323808442305,1.92865493310657e-15,5.86832223523122,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.0770253
71,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,4.34900001683787,27.2322118130644,27.2322118130644,NaN,16.4257973417965,1.92865493310657e-15,6.13196143267201,wrap,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9278071
72,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.72502899881685,28.5774068396446,28.5774068396446,NaN,16.5293509973349,1.92865493310657e-15,6.21585051123339,wrap,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7830626
