Scenario,ModType,RSName,RSMessageLength,RSInterleavingDepth,InputBytes,CodedBytes,Seed,BER,LockRate_pct,FER,EVM_post_pct,MER_dB,SNR_est_dB,FrameErrors,CountedFrames,MatchedFrames,DecodedFrames,HGain_dB,Pass,Success,ErrorMsg,ElapsedTime_s
NoH_baseline,GMSK,"RS(255,239)_D1",239,1,239,255,1,0,100,0,3.74429729917174,28.5325935070989,28.5325935070989,0,32,34,34,0,1,1,,1.7729916
NoH_baseline,GMSK,"RS(255,239)_D2",239,2,478,510,1,0,100,0,3.7175888985388,28.5947727483421,28.5947727483421,0,32,34,34,0,1,1,,3.3989677
NoH_baseline,GMSK,"RS(255,239)_D3",239,3,717,765,1,0,100,0,3.72437319294802,28.5789361589829,28.5789361589829,0,32,34,34,0,1,1,,3.6524669
NoH_baseline,GMSK,"RS(255,239)_D4",239,4,956,1020,1,0,100,0,3.73917670932704,28.5444802017447,28.5444802017447,0,32,34,34,0,1,1,,3.9127557
NoH_baseline,GMSK,"RS(255,239)_D5",239,5,1195,1275,1,0,100,0,3.72934531526643,28.5673480336512,28.5673480336512,0,32,34,34,0,1,1,,3.3023159
NoH_baseline,GMSK,"RS(255,239)_D8",239,8,1912,2040,1,0,100,0,3.72708251346571,28.5726198468488,28.5726198468488,0,32,34,34,0,1,1,,3.5636385
default_ChannelData,QPSK,"RS(255,223)_D1",223,1,223,255,1,0,100,0,1.54419668717972,36.2259476717604,36.2259476717565,0,32,34,34,17.1580787957683,1,1,,1.7355484
default_ChannelData,QPSK,"RS(255,223)_D2",223,2,446,510,1,0,100,0,2.73806303980896,31.2511311421121,31.2511311421109,0,32,34,34,18.5727522084798,1,1,,2.1028815
default_ChannelData,QPSK,"RS(255,223)_D3",223,3,669,765,1,0,100,0,2.74677360619047,31.223542688065,31.2235426880638,0,32,34,34,18.5725735395731,1,1,,2.4313589
default_ChannelData,QPSK,"RS(255,223)_D4",223,4,892,1020,1,0,100,0,3.37524533838867,29.4338930774833,29.4338930774825,0,32,34,34,18.1580336302109,1,1,,2.7918952
default_ChannelData,QPSK,"RS(255,223)_D5",223,5,1115,1275,1,0,100,0,1.69209277616758,35.4315165721216,35.4315165721184,0,32,34,34,17.9857973077414,1,1,,2.9663318
default_ChannelData,QPSK,"RS(255,223)_D8",223,8,1784,2040,1,0,100,0,7.55538739168999,22.4348652585043,22.4348652585041,0,32,34,34,17.9214106621795,1,1,,3.4427283
default_ChannelData,QPSK,"RS(255,239)_D1",239,1,239,255,1,0,100,0,1.54162693448309,36.2404142104978,36.2404142104939,0,32,34,34,17.1580849046437,1,1,,1.7136037
default_ChannelData,QPSK,"RS(255,239)_D2",239,2,478,510,1,0,100,0,2.67230612246592,31.462275866425,31.4622758664237,0,32,34,34,18.5727290085192,1,1,,2.0751468
