CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,Success,Status,ErrorMessage,Runtime_s
78,H_EQ_rawGain_std7_likely_Corazza,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000297333333333333,0.0139746666666667,0.01338,87.7694665198264,1.13313082726256,1.13313082726256,0.374586630733864,-76.4355658279521,1.92865493310657e-15,0.000139252274488543,wrap,2,0.01492,0,1,OK,,3.395269
79,H_EQ_rawGain_std7_likely_Corazza,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.125645953448644,51.0204081632653,1,21,25,0.0001115,0.0027875,0.0023415,25.7152995867289,11.7961682344757,10.2421824307392,1.53520276690113,-77.2519717064527,1.92865493310657e-15,0.000130621402859654,wrap,2,0.005595,0,1,OK,,2.2010841
80,H_EQ_rawGain_std7_likely_Corazza,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.126797119173801,76.0869565217391,0.696969696969697,33,35,0.000223,0.007805,0.007359,23.4327356600439,12.6035401327067,9.46203192886616,2.64459666002238,-77.4147246425279,1.92865493310657e-15,0.00012722484602077,wrap,2,0.01119,0,1,OK,,7.1811425
81,H_EQ_rawGain_std7_likely_Corazza,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.163545238723292,53.0612244897959,1,17,26,8.92e-05,0.0023192,0.0015164,17.3396492684411,15.2191938261479,9.36491658232733,-14.9462655847199,-77.3399569936164,1.92865493310657e-15,0.000128015775079488,wrap,2,0.004475,0,1,OK,,2.1822279
82,H_EQ_rawGain_std7_likely_Corazza,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.190444693572496,71.7391304347826,1,30,33,0.0001784,0.0058872,0.005352,34.7041058380054,9.1923828169759,8.92107329571047,-5.28870692238017,-77.883271465991,1.92865493310657e-15,0.000120310219833753,wrap,2,0.00895,0,1,OK,,7.1508322
83,H_EQ_rawGain_std7_likely_Corazza,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,32.6833165409801,9.71347759703715,9.71347759703715,NaN,-75.7788709124727,1.92865493310657e-15,0.000146866269644111,wrap,2,0.02238,0,1,OK,,2.7187722
84,H_EQ_rawGain_std7_likely_Corazza,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.000124293234548645,100,0.0217391304347826,46,48,0.000892,0.042816,0.041032,32.6355056490714,9.72619308059481,9.72619308059481,NaN,-74.9000255864059,1.92865493310657e-15,0.000158157449343505,wrap,2,0.04476,0,1,OK,,5.167091
85,H_EQ_rawGain_std8_likely_Lutz,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,9,0.000446,0.004014,0,88.9617417797835,1.01593445275308,1.01593445275308,-0.630780810691486,-66.8604457755441,1.92865493310657e-15,0.000201131851566067,wrap,2,0.02238,0,1,OK,,3.0099051
86,H_EQ_rawGain_std8_likely_Lutz,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,13,0.000892,0.011596,0,72.2584914633076,2.82222218832422,2.82222218832422,-0.744801744916741,-66.5401523226389,1.92865493310657e-15,0.000208264611079475,wrap,2,0.04476,0,1,OK,,8.0306378
87,H_EQ_rawGain_std8_likely_Lutz,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,7,0.000223,0.001561,0,64.1405584719362,3.85734525976856,3.85734525976857,0.216938734473882,-66.6384880912192,1.92865493310657e-15,0.00020782781962506,wrap,2,0.01119,0,1,OK,,2.7027778
88,H_EQ_rawGain_std8_likely_Lutz,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,11,0.000446,0.004906,0,89.1843676042767,0.994225257357892,0.994225257357893,0.510288087781559,-66.8604551134227,1.92865493310657e-15,0.000201131851566067,wrap,2,0.02238,0,1,OK,,11.668514
89,H_EQ_rawGain_std8_likely_Lutz,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,49,0.000148666666666667,0.00728466666666667,0.00683866666666667,71.9692968965013,2.8570548025684,2.8570548025684,1.70245730338347,-66.7454449626524,1.92865493310657e-15,0.000205101557197335,wrap,2,0.00746,0,1,OK,,2.3056936
90,H_EQ_rawGain_std8_likely_Lutz,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,45,47,0.000297333333333333,0.0139746666666667,0.01338,67.2742961478163,3.4430167462655,3.4430167462655,-0.792923960169579,-66.7342913728194,1.92865493310657e-15,0.000204896548048831,wrap,2,0.01492,0,1,OK,,3.5518153
91,H_EQ_rawGain_std8_likely_Lutz,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.194373598654709,44.8979591836735,1,16,22,0.0001115,0.002453,0.001784,28.6854575250446,10.8467643770095,7.06102003601397,-17.6059919705149,-66.7613652497502,1.92865493310657e-15,0.000204793920078415,wrap,2,0.005595,0,1,OK,,2.3107719
92,H_EQ_rawGain_std8_likely_Lutz,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.5,0,NaN,0,29,0.000223,0.006467,0,30.9374896633167,10.1902985765337,7.17165215066443,14.7785677205032,-66.6402479098936,1.92865493310657e-15,0.00020782781962506,wrap,2,0.01119,0,1,OK,,7.2840696
93,H_EQ_rawGain_std8_likely_Lutz,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0.318834080717489,53.0612244897959,1,5,26,8.92e-05,0.0023192,0.000446,30.4827351686,10.3189213402605,7.66851895298502,-10.5498094300977,-66.4357386103091,1.92865493310657e-15,0.00021293727516355,wrap,2,0.004475,0,1,OK,,2.4889954
94,H_EQ_rawGain_std8_likely_Lutz,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0.340326046337818,70.2127659574468,1,24,33,0.0001784,0.0058872,0.0042816,42.1535366804941,7.5033196443257,5.4818094579641,-14.5884909638517,-66.6008472337569,1.92865493310657e-15,0.000208567821979873,wrap,2,0.00895,0,1,OK,,7.3065927
95,H_EQ_rawGain_std8_likely_Lutz,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,47,49,0.000446,0.021854,0.020962,68.3327750441705,3.30741883802739,3.30741883802739,NaN,-66.860344609763,1.92865493310657e-15,0.000201131851566067,wrap,2,0.02238,0,1,OK,,3.0911419
96,H_EQ_rawGain_std8_likely_Lutz,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,46,48,0.000892,0.042816,0.041032,68.2751688835879,3.31474433855928,3.31474433855928,NaN,-66.5401523755353,1.92865493310657e-15,0.000208264611079475,wrap,2,0.04476,0,1,OK,,5.7046497
