CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
16,H_EQ_rawGain_default_ChannelData,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,6.09505141650812,24.3004525283555,24.3004525283555,NaN,15.6706876396315,1.92865493310657e-15,5.70189079929047,error,10,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3209814
17,H_EQ_rawGain_default_ChannelData,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,4.5152347761941,26.9063932598126,26.9063932598126,NaN,15.9988176058618,1.92865493310657e-15,5.85918722031439,error,10,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6339637
18,H_EQ_rawGain_default_ChannelData,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,5.86030644515878,24.6415934681647,24.6415934681647,NaN,16.3615371987869,1.92865493310657e-15,6.05893647862903,error,10,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.2512447
19,H_EQ_rawGain_std2_likely_TDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.79191473377232,28.4228287382222,28.4228287382222,NaN,14.7583332980081,1.92865493310657e-15,5.26393696534763,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3030087
20,H_EQ_rawGain_std2_likely_TDL,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.88728849893669,28.2070645316158,28.2070645316158,NaN,13.0128944238342,1.92865493310657e-15,4.27210033674443,error,10,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0887233
21,H_EQ_rawGain_std2_likely_TDL,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.83028613854149,28.335375623772,28.335375623772,NaN,13.8887760148943,1.92865493310657e-15,4.85831690142154,error,10,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8250147
22,H_EQ_rawGain_std2_likely_TDL,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.73926616811841,28.5442723966704,28.5442723966704,NaN,14.1922263550915,1.92865493310657e-15,5.04741216053543,error,10,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6858199
23,H_EQ_rawGain_std2_likely_TDL,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.70177592581446,28.631797465998,28.631797465998,NaN,14.6036265104463,1.92865493310657e-15,5.16359321387845,error,10,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6140674
24,H_EQ_rawGain_std2_likely_TDL,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.73081585020688,28.5639237364855,28.5639237364855,NaN,13.7834725281215,1.92865493310657e-15,4.71910366406669,error,10,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9899699
25,H_EQ_rawGain_std2_likely_TDL,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,4.06874885846353,27.8107823186852,27.8107823186852,NaN,13.5900989861902,1.92865493310657e-15,4.62230373816195,error,10,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3209681
26,H_EQ_rawGain_std2_likely_TDL,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.72113200430254,28.5864984688339,28.5864984688339,NaN,14.4629532104659,1.92865493310657e-15,5.05988054978469,error,10,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6865358
27,H_EQ_rawGain_std2_likely_TDL,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.77166403225988,28.4693399954385,28.4693399954385,NaN,15.2348645123698,1.92865493310657e-15,5.45042250931876,error,10,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.2154345
28,H_EQ_rawGain_std3_likely_CDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.88396798605366,28.2144871691917,28.2144871691917,NaN,16.1007425880782,1.92865493310657e-15,5.85082815244608,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3041647
29,H_EQ_rawGain_std3_likely_CDL,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.98133631019497,27.9994227055758,27.9994227055758,NaN,14.5327132497415,1.92865493310657e-15,5.09707136134224,error,10,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.1225288
30,H_EQ_rawGain_std3_likely_CDL,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.68243910695828,28.6772885189294,28.6772885189294,NaN,14.9241565321919,1.92865493310657e-15,5.37022891992344,error,10,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8282229
31,H_EQ_rawGain_std3_likely_CDL,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.70185950414597,28.6316013590528,28.6316013590528,NaN,14.0969906024685,1.92865493310657e-15,4.92636432024087,error,10,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7058563
32,H_EQ_rawGain_std3_likely_CDL,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.6540427352103,28.7445275547901,28.7445275547901,NaN,15.5002304611913,1.92865493310657e-15,5.52021751228547,error,10,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6011086
33,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.96515993500109,28.0347858139005,28.0347858139005,NaN,13.8882057774197,1.92865493310657e-15,4.72039523958709,error,10,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9768825
34,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.69748560813231,28.6418701549831,28.6418701549831,NaN,14.3700334257135,1.92865493310657e-15,5.00642520598214,error,10,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3054008
35,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.76444557318654,28.4859795512108,28.4859795512108,NaN,15.3964894025838,1.92865493310657e-15,5.53195548370304,error,10,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6651533
36,H_EQ_rawGain_std3_likely_CDL,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.85921689089462,28.2700162613175,28.2700162613175,NaN,15.9829267579977,1.92865493310657e-15,5.75724444194281,error,10,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.1998162
37,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.68395859015688,28.6737052034203,28.6737052034203,NaN,15.8960300786933,1.92865493310657e-15,5.65528363681581,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3198186
38,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.68386362362686,28.6739291145776,28.6739291145776,NaN,13.8039227665456,1.92865493310657e-15,4.58341816478613,error,10,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0973315
39,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.76413979114345,28.4866851257517,28.4866851257517,NaN,11.6839704724158,1.92865493310657e-15,3.7442850858917,error,10,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.8225794
40,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.82535349157787,28.346568531262,28.346568531262,NaN,11.9189700183991,1.92865493310657e-15,3.85420835592437,error,10,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6886712
41,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.7499514513829,28.5194870962882,28.5194870962882,NaN,15.2447997136829,1.92865493310657e-15,5.29790318837613,error,10,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6214826
42,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.71545313105386,28.5997642554811,28.5997642554811,NaN,14.590959556622,1.92865493310657e-15,5.07151243846069,error,10,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9745527
43,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.7112510989159,28.6095932159918,28.6095932159918,NaN,14.3540761566983,1.92865493310657e-15,4.85064138557162,error,10,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.3019628
44,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.71975760314921,28.5897071972257,28.5897071972257,NaN,15.197682705439,1.92865493310657e-15,5.21334114473295,error,10,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6587585
45,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.66925364355571,28.7084453168615,28.7084453168615,NaN,16.3401172877316,1.92865493310657e-15,5.86646791818079,error,10,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.2093173
46,H_EQ_rawGain_std5_likely_Jakes,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.76933168630939,28.4747128933755,28.4747128933755,NaN,-65.3049095405636,1.92865493310657e-15,0.000536944010835308,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2459607
47,H_EQ_rawGain_std5_likely_Jakes,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.75250321397928,28.5135785423181,28.5135785423181,NaN,-64.9828554151357,1.92865493310657e-15,0.000561641957322871,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0480938
48,H_EQ_rawGain_std5_likely_Jakes,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.77799959218281,28.4547618658843,28.4547618658843,NaN,-64.6806567983348,1.92865493310657e-15,0.000582736654544972,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7928846
49,H_EQ_rawGain_std5_likely_Jakes,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.75261998133738,28.5133082660389,28.5133082660389,NaN,-64.5942145600087,1.92865493310657e-15,0.0005887520295625,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6445423
50,H_EQ_rawGain_std5_likely_Jakes,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.69657410065345,28.6440116722869,28.6440116722869,NaN,-65.1864796290494,1.92865493310657e-15,0.000545489658670296,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6080504
51,H_EQ_rawGain_std5_likely_Jakes,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.71827612141218,28.5931672479637,28.5931672479637,NaN,-65.3341097552084,1.92865493310657e-15,0.000537921051058407,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9324157
52,H_EQ_rawGain_std5_likely_Jakes,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.76396336681785,28.4870922408482,28.4870922408482,NaN,-65.1875539287963,1.92865493310657e-15,0.000547698176225807,error,2,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2954456
53,H_EQ_rawGain_std5_likely_Jakes,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.70254896832289,28.6299837795285,28.6299837795285,NaN,-65.3154869155977,1.92865493310657e-15,0.000537753344542719,error,2,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6291777
54,H_EQ_rawGain_std5_likely_Jakes,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.7263898529997,28.5742342279281,28.5742342279281,NaN,-65.486031947452,1.92865493310657e-15,0.000525251553042997,error,2,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.145155
55,H_EQ_rawGain_std6_likely_CLoo,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.93776826775602,28.0949969015712,28.0949969015712,NaN,-70.2061798620673,1.92865493310657e-15,0.000283055294050648,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2734744
56,H_EQ_rawGain_std6_likely_CLoo,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.93613822661409,28.0985931743176,28.0985931743176,NaN,-71.7742202073916,1.92865493310657e-15,0.000246589541752083,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0498485
57,H_EQ_rawGain_std6_likely_CLoo,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.68814990133178,28.6638287155015,28.6638287155015,NaN,-71.3828318880412,1.92865493310657e-15,0.000259804541586599,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.7987
58,H_EQ_rawGain_std6_likely_CLoo,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.69064446497615,28.6579558034077,28.6579558034077,NaN,-72.210050534586,1.92865493310657e-15,0.000238330961862796,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6507837
59,H_EQ_rawGain_std6_likely_CLoo,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.64749900059682,28.7600963685961,28.7600963685961,NaN,-70.8067220144845,1.92865493310657e-15,0.000267060790447289,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6013411
60,H_EQ_rawGain_std6_likely_CLoo,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,4.02997246491347,27.8939584239618,27.8939584239618,NaN,-72.4187201589634,1.92865493310657e-15,0.000228366451340397,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.951384
61,H_EQ_rawGain_std6_likely_CLoo,GMSK,Turbo,1/3,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001338,0.052182,0.049506,3.70300925218785,28.6289040567745,28.6289040567745,NaN,-71.9369026116821,1.92865493310657e-15,0.000242204201165847,error,2,0.01092,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2820393
62,H_EQ_rawGain_std6_likely_CLoo,GMSK,Turbo,1/4,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.001784,0.069576,0.066008,3.77380839050807,28.4644030853165,28.4644030853165,NaN,-70.9104365220651,1.92865493310657e-15,0.000267628657912302,error,2,0.01456,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.6278745
63,H_EQ_rawGain_std6_likely_CLoo,GMSK,Turbo,1/6,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.002676,0.104364,0.099012,3.82574599763467,28.3456773484198,28.3456773484198,NaN,-70.3239983766137,1.92865493310657e-15,0.000278527838448695,error,2,0.02184,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.2069072
64,H_EQ_rawGain_std7_likely_Corazza,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.90025652177147,28.1781365654897,28.1781365654897,NaN,-73.2061811043491,1.92865493310657e-15,0.000200387802170769,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,2.2628555
65,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,1/2,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,3.96706880128704,28.0306053489228,28.0306053489228,NaN,-74.7742324553637,1.92865493310657e-15,0.000174572026556603,error,2,0.004224,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.0584297
66,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,2/3,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.000669,0.026091,0.024753,3.69859431014657,28.6392660556451,28.6392660556451,NaN,-74.3828991039564,1.92865493310657e-15,0.000183927529980086,error,2,0.0032,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.793062
67,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,4/5,1115,1024,0,NaN,1,1,0,1,0,100,0,37,39,0.0005575,0.0217425,0.0206275,3.69030203797525,28.6587617388361,28.6587617388361,NaN,-75.210170464991,1.92865493310657e-15,0.000168725399738983,error,2,0.002688,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,0.6558811
68,H_EQ_rawGain_std7_likely_Corazza,GMSK,LDPC,7/8,1115,7136,0,NaN,1,1,0,1,0,100,0,37,39,0.000509714285714286,0.0198788571428571,0.0188594285714286,3.65009128854367,28.7539254746239,28.7539254746239,NaN,-73.8067532815643,1.92865493310657e-15,0.000189064560771454,error,2,0.016384,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,3.6122838
69,H_EQ_rawGain_std7_likely_Corazza,GMSK,Turbo,1/2,1115,1784,0,NaN,1,1,0,1,0,100,0,37,39,0.000892,0.034788,0.033004,4.0490837273,27.8528648552051,27.8528648552051,NaN,-75.4187248871031,1.92865493310657e-15,0.0001616710665212,error,2,0.00728,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,1.9522958
