CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,Success,Status,ErrorMessage,Runtime_s
38,H_EQ_rawGain,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,1.77012036818504e-05,100,0.0263157894736842,38,42,5.82772075763678,24.6900253230886,24.6900253230884,-0.0197167458777802,14.105884427264,1.92865493310657e-15,4.31310991845517,1,OK,,13.364555
39,H_EQ_rawGain,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,5.90040122728345e-05,100,0.0263157894736842,38,42,3.84641557648616,28.2988759057235,28.2988759057229,-0.000438269786553948,14.0972980573129,1.92865493310657e-15,4.31208279649419,1,OK,,15.1826972
40,H_EQ_rawGain,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.5,47.6190476190476,NaN,0,20,1.96735989329502,34.1223237281499,34.1223237281475,-0.00250675124326281,14.1710504848591,1.92865493310657e-15,4.34109228202262,1,OK,,41.2522295
41,H_EQ_rawGain,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.5,45.4545454545455,NaN,0,15,6.05234305198541,24.3615292753634,24.3615292753632,-0.0154711991325053,14.2036288939235,1.92865493310657e-15,4.34727174367576,1,OK,,42.653464
42,H_EQ_rawGain,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.0001464592023246,100,0.0263157894736842,38,42,7.85444055732759,22.0976948541556,22.0976948541555,-0.00278907080578943,14.2494841369022,1.92865493310657e-15,4.37580296263653,1,OK,,10.1558408
43,H_EQ_rawGain,16APSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.5,11.3636363636364,NaN,0,5,3.40429970804021,29.3594442489623,29.403551914461,0.313164949567534,14.7466386505965,1.92865493310657e-15,4.63732438790321,1,OK,,3.6493123
44,H_EQ_rawGain,16APSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.000353570196619524,100,0.102564102564103,39,43,2.27824680145967,32.8479846156192,32.8520129656828,-0.0907911180291388,14.1393178420039,1.92865493310657e-15,4.34248659395504,1,OK,,52.8516654
45,H_EQ_rawGain,16APSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.5,13.953488372093,NaN,0,6,5.50961474800126,25.1775753502478,25.1299602080633,-0.00897435408990812,14.2158820912885,1.92865493310657e-15,4.35171535668918,1,OK,,6.2104573
46,H_EQ_rawGain,16APSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.5,27.906976744186,NaN,0,12,4.21126093295458,27.5117569705427,27.4733001243166,-0.185877043144583,14.3560744506763,1.92865493310657e-15,4.43114252818872,1,OK,,5.6046866
47,H_EQ_rawGain,16APSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.5,13.1578947368421,NaN,0,5,2.18246539635489,33.221052668748,33.2311165465426,-0.0696825690211122,14.6532192062827,1.92865493310657e-15,4.60508568580484,1,OK,,5.0589344
48,H_EQ_rawGain,16APSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.5,27.7777777777778,NaN,0,10,3.12040827004748,30.1157715950876,30.1127478785337,0.102282274750563,14.6615977544842,1.92865493310657e-15,4.59790855574615,1,OK,,4.9122774
49,H_EQ_rawGain,32APSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.5,18.1818181818182,NaN,0,8,4.19122687406975,27.5531765972588,27.5595184786877,0.116178316534889,14.9766935159838,1.92865493310657e-15,4.74373200747648,1,OK,,3.5515197
50,H_EQ_rawGain,32APSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.5,5.40540540540541,NaN,0,2,3.89301214720979,28.1942848233611,28.224722268579,0.0111626284468323,14.1587232971103,1.92865493310657e-15,4.3257718223743,1,OK,,8.1108912
51,H_EQ_rawGain,32APSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.5,19.3548387096774,NaN,0,6,2.27773770173342,32.8499257916931,32.8167678990725,-0.0272783102003382,14.6571049059716,1.92865493310657e-15,4.60414158619698,1,OK,,6.1793734
52,H_EQ_rawGain,32APSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.5,25,NaN,0,10,3.99201701026263,27.9761523364335,27.958187982287,-0.111982680275712,14.7539069321054,1.92865493310657e-15,4.64160870259282,1,OK,,5.5733346
53,H_EQ_rawGain,32APSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.5,10.2564102564103,NaN,0,4,3.15029731962232,30.0329691262531,29.9874593531962,-0.151491888728945,14.7230335709864,1.92865493310657e-15,4.60951956243465,1,OK,,5.085993
54,H_EQ_rawGain,32APSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.5,23.6842105263158,NaN,0,9,4.15509101393144,27.6283891780773,27.5925917841749,-0.0807385991045939,14.7589168929928,1.92865493310657e-15,4.63729153735724,1,OK,,4.8410459
55,H_EQ_rawGain,GMSK,none,none,1115,NaN,0,NaN,1,1,0,0,0.0310365643325285,68.1818181818182,0.192307692307692,26,30,4.76135787936128,26.4453834858615,26.4453834858615,NaN,13.783931048077,1.92865493310657e-15,4.08609040253356,1,OK,,6.0956738
56,H_EQ_rawGain,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,0,0.0595291479820628,65.1162790697674,0.208333333333333,24,28,9.09933042439509,20.8198112825653,20.8198112825653,NaN,14.154878040773,1.92865493310657e-15,4.26927496228855,1,OK,,15.5739554
57,H_EQ_rawGain,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,0,0.0854993101069334,69.7674418604651,0.192307692307692,26,30,4.11289664937678,27.7170440698179,27.7170440698179,NaN,13.9722279480422,1.92865493310657e-15,4.20748732733662,1,OK,,10.9747561
58,H_EQ_rawGain,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,0,0.0377402306213965,74.4186046511628,0.214285714285714,28,32,4.32241427203232,27.285472229687,27.285472229687,NaN,13.8120498744668,1.92865493310657e-15,4.11979756372699,1,OK,,9.5394116
59,H_EQ_rawGain,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,0,0.0295878136200717,85.2941176470588,0.2,25,29,4.47712699412134,26.9800117327737,26.9800117327737,NaN,13.7176172267237,1.92865493310657e-15,4.06863453274799,1,OK,,8.4964781
60,H_EQ_rawGain,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,0,0.0293855743544078,67.6470588235294,0.157894736842105,19,23,3.96996207539172,28.0242728396836,28.0242728396836,NaN,13.7321000410175,1.92865493310657e-15,4.06431990250912,1,OK,,8.0916794
