CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
71,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,4.30535897950415,27.3198126272122,27.3198126272122,NaN,16.4257973417965,1.92865493310657e-15,6.13196143267201,error,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.9616205
72,H_EQ_rawGain_default_ChannelData,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.72780365278693,28.5709394089621,28.5709394089621,NaN,16.5293509973349,1.92865493310657e-15,6.21585051123339,error,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.7850177
73,H_EQ_rawGain_std2_likely_TDL,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000446,0.016948,0.016056,1.80067679810697,34.8912846263955,34.8912846263927,0.173834944849569,14.7583873468778,1.92865493310657e-15,5.26393696534763,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.6487162
74,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,1.89797668220712,34.4341825489329,34.4341825489304,0.0258152013316485,16.304538169879,1.92865493310657e-15,5.92784786775793,error,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.8397453
75,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000669,0.024753,0.023415,2.29131189846474,32.7983157931438,32.798315793142,-0.139819565101669,15.095699427352,1.92865493310657e-15,5.34509786088241,error,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.6376159
76,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000594666666666667,0.0220026666666667,0.0208133333333333,3.04699817243227,30.3225561252794,30.3225561252785,0.11208422461146,14.9987144210961,1.92865493310657e-15,5.28244824745131,error,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.3925096
77,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00053568,0.01982016,0.0187488,1.51689074806245,36.3809139508077,36.3809139508037,-0.0427451809132222,15.2353768062231,1.92865493310657e-15,5.44588706466916,error,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.4706353
78,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000513371428571429,0.0189947428571429,0.017968,1.33293869555976,37.5037964834759,37.5037964834706,-0.0270665366862226,15.014735273642,1.92865493310657e-15,5.31776710732109,error,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.839531
79,H_EQ_rawGain_std2_likely_TDL,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,0.000223,0.008697,0.008028,1.42701741829513,36.9114145163574,36.9114145163528,0.0326864532383626,13.6782392267658,1.92865493310657e-15,4.6841080166737,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.9777802
80,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.69215179596807,35.431213615605,35.4312136156017,0.138488548466431,14.758410121668,1.92865493310657e-15,5.26393696534763,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.5113309
81,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0003345,0.0123765,0.0117075,1.27097785052729,37.9172403575679,37.9172403575621,0.0716032617115789,14.276750020431,1.92865493310657e-15,4.94348087163615,error,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.654739
82,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.35256253851578,37.376852905139,37.3768529051339,-0.0709877847487189,13.5477108381457,1.92865493310657e-15,4.59571122161988,error,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.4712016
83,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,2.54376695618319,31.890453570218,31.8904535702165,-0.192589194614504,13.6434954176053,1.92865493310657e-15,4.66043792896671,error,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.9896789
84,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.73465565029103,35.215734498397,35.2157344983939,-0.090892664623119,13.7704588821352,1.92865493310657e-15,4.74639414382105,error,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.2800646
85,H_EQ_rawGain_std2_likely_TDL,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.3449336189932,37.4259830064119,37.4259830064067,0.204496367732144,13.4066411249994,1.92865493310657e-15,4.50050501766133,error,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.3954302
86,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.35396019884923,37.3678820405537,37.3678820405486,0.0496826045929128,13.5476494657668,1.92865493310657e-15,4.59571122161988,error,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.0321266
87,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,1.43202877674383,36.8809650950955,36.880965095091,-0.0332009170157219,13.6782883855096,1.92865493310657e-15,4.6841080166737,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.0988436
88,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.72600460907803,35.2591609778102,35.2591609778071,-0.156703560461354,13.6759300555302,1.92865493310657e-15,4.66824454134775,error,10,0.007956,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.9550547
89,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.4885586361404,36.5446810658182,36.544681065814,0.165179270884341,13.7887730665285,1.92865493310657e-15,4.7194541423526,error,10,0.007168,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.4520243
90,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.40449953085036,37.049568030624,37.0495680306192,0.0238606993227665,13.769118927762,1.92865493310657e-15,4.70134461289889,error,10,0.006868,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.7702363
91,H_EQ_rawGain_std2_likely_TDL,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.0001115,0.004237,0.004014,2.68621824872186,31.4171740971957,31.3941825974352,15.5945771052991,12.9083446166326,1.92865493310657e-15,4.22274481809163,error,10,0.004476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.3190156
92,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,2.8297897577407,30.9649165930114,30.9628314790298,-3.52357982046355,13.6788616379742,1.92865493310657e-15,4.6841080166737,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5599969
93,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00016725,0.00618825,0.00585375,2.91302964388521,30.7131019167136,30.6733125433675,2.48935242963607,13.7373670705454,1.92865493310657e-15,4.68102499681904,error,10,0.006714,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.9021362
94,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000148666666666667,0.00550066666666667,0.00520333333333333,3.66129869805242,28.7272967765118,28.7293808898771,-4.40680400495183,13.4079231273887,1.92865493310657e-15,4.50050501766133,error,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.7638017
95,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.7181914599966,31.3143991265255,31.2900102828601,1.13829139200393,13.0619392810316,1.92865493310657e-15,4.32633594651332,error,10,0.005376,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.1349331
96,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,2.99346135814716,30.4765268736448,30.4890165781686,9.67191570047386,12.9629896382106,1.92865493310657e-15,4.27254661211693,error,10,0.005152,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.6045252
97,H_EQ_rawGain_std2_likely_TDL,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,8.92e-05,0.0033896,0.0032112,3.37586809986944,29.4322906047779,29.4152328059147,29.2148466415516,13.5353880364783,1.92865493310657e-15,4.60993011145219,error,10,0.00358,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.2001247
98,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0001784,0.0067792,0.0064224,3.3567248743098,29.4816850634259,29.4471520083305,9.35787929711942,13.787268194447,1.92865493310657e-15,4.71933767787835,error,10,0.00716,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5853351
99,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.38702899720609,29.4036217047059,29.395971387568,29.8879118794671,13.0648240838778,1.92865493310657e-15,4.32475102598328,error,10,0.00537,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.7212483
100,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000118933333333333,0.00440053333333333,0.00416266666666667,3.21750116955224,29.8496257311755,29.7890995609094,-14.5745433205982,12.8681924456469,1.92865493310657e-15,4.21784658797929,error,10,0.004774,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5702359
101,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000107136,0.004071168,0.00374976,4.11128645508971,27.7204452514002,27.7037362414239,-15.4940172622295,12.9748269592734,1.92865493310657e-15,4.2522856837266,error,10,0.0043,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.9425301
102,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000102674285714286,0.00390162285714286,0.0035936,4.1152496474026,27.7120762724573,27.7172846818186,-8.9722071879687,13.0730070637807,1.92865493310657e-15,4.30655358176907,error,10,0.00412,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.3812033
103,H_EQ_rawGain_std2_likely_TDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.78185698053522,28.4458979801464,28.4458979801464,NaN,14.7583332980081,1.92865493310657e-15,5.26393696534763,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.1161092
104,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,3.8113584316834,28.3784041387922,28.3784041387922,NaN,16.3044241641523,1.92865493310657e-15,5.92784786775793,error,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,7.3661463
105,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,3.94652462623795,28.0757036572185,28.0757036572185,NaN,15.0956798891421,1.92865493310657e-15,5.34509786088241,error,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,5.9224501
106,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,4.21872739464451,27.4963707382814,27.4963707382814,NaN,14.9987145227978,1.92865493310657e-15,5.28244824745131,error,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,5.3811207
107,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.70810556201855,28.6169582178992,28.6169582178992,NaN,15.2353635443599,1.92865493310657e-15,5.44588706466916,error,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.9518879
108,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.6712647563703,28.7036858970379,28.7036858970379,NaN,15.0147326475902,1.92865493310657e-15,5.31776710732109,error,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.7461294
109,H_EQ_rawGain_std3_likely_CDL,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000446,0.016948,0.016056,2.21037709497765,33.1106725688554,33.1106725688535,-0.192178408992719,16.1008048780904,1.92865493310657e-15,5.85082815244608,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.6224127
110,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,1.50658311580843,36.4401380797959,36.4401380797918,-0.0519830997521921,16.437905384752,1.92865493310657e-15,5.88142990639879,error,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.8667016
111,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000669,0.024753,0.023415,3.5226642602517,29.0625749357976,29.0625749357969,-0.216521473412185,15.7182008911669,1.92865493310657e-15,5.59892212816039,error,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.6204407
112,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000594666666666667,0.0220026666666667,0.0208133333333333,2.14092530566531,33.387969689172,33.38796968917,0.171807509779372,15.8284704010376,1.92865493310657e-15,5.66713878823609,error,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.2321796
113,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00053568,0.01982016,0.0187488,2.31778176312533,32.6985491718691,32.6985491718674,-0.0464631250838443,16.017587579857,1.92865493310657e-15,5.77874163482803,error,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.4620487
114,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000513371428571429,0.0189947428571429,0.017968,2.66624260554573,31.4820067199277,31.4820067199264,0.116649757322982,16.148040368547,1.92865493310657e-15,5.8798354265235,error,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.8949146
115,H_EQ_rawGain_std3_likely_CDL,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,0.000223,0.008697,0.008028,1.44616696578363,36.7956312620963,36.7956312620918,-0.0583258173007769,13.8689945652098,1.92865493310657e-15,4.72318272911757,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.8969306
116,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,2.15813884713828,33.318412355192,33.3184123551901,-0.245815305695324,16.1008532211113,1.92865493310657e-15,5.85082815244608,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.5962193
117,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0003345,0.0123765,0.0117075,1.27688058971945,37.8769942967161,37.8769942967103,-0.0409443514976781,15.2571507145249,1.92865493310657e-15,5.42514071569369,error,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.7438244
118,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.47755224615297,36.6091430710015,36.6091430709972,-0.0408823194156643,14.2429842630738,1.92865493310657e-15,4.92628022072505,error,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.5104833
119,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.29825066308862,37.7328289382912,37.7328289382857,-0.0161401794962736,14.3391063341535,1.92865493310657e-15,4.98620765549392,error,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.9027942
120,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.26537949129837,37.9555841733888,37.955584173383,-0.00164304882303561,14.1225574480641,1.92865493310657e-15,4.87344824265656,error,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.1719454
121,H_EQ_rawGain_std3_likely_CDL,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.69878009664365,35.3972567192083,35.3972567192051,-0.169490833840753,14.4408116353701,1.92865493310657e-15,5.09324742305439,error,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.4812388
122,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.47037860536118,36.6514165016561,36.6514165016518,0.0155343376730419,14.2429939136855,1.92865493310657e-15,4.92628022072505,error,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.0981148
123,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,1.42380873509877,36.9309669396875,36.9309669396829,0.0159074458937096,13.8690646574938,1.92865493310657e-15,4.72318272911757,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.1134315
124,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.67663463911499,35.5112313120238,35.5112313120205,0.0374094864138443,13.6949583731259,1.92865493310657e-15,4.60758367182172,error,10,0.007956,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.0503426
125,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017856,0.00660672,0.0062496,2.45604634087863,32.1952688630114,32.1952688630099,-0.0162714860277931,13.9391046583858,1.92865493310657e-15,4.75567031687267,error,10,0.007168,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.3174497
126,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,2.26455229763169,32.9003529051351,32.9003529051333,-0.174302416558071,14.0776700452283,1.92865493310657e-15,4.85305591708535,error,10,0.006868,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.7335205
127,H_EQ_rawGain_std3_likely_CDL,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.0001115,0.004237,0.004014,2.68229320151533,31.4298750230485,31.406883523288,15.677268065329,14.4197542946681,1.92865493310657e-15,5.02945530751402,error,10,0.004476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.2912403
128,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,2.8631794116877,30.863028749909,30.8609436359273,-3.45559985901664,13.8653898845172,1.92865493310657e-15,4.72318272911757,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5511451
129,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00016725,0.00618825,0.00585375,3.3393449389484,29.5267743601852,29.4869849868394,2.18241514640898,14.1493085620777,1.92865493310657e-15,4.90126830444121,error,10,0.006714,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.0023305
130,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000148666666666667,0.00564933333333333,0.00520333333333333,3.83880391956952,28.3160814087264,28.3181655220918,-4.8435562197389,14.4329274706437,1.92865493310657e-15,5.09324742305439,error,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.7476462
131,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.74013479930473,31.2445614358973,31.2201725922319,0.839226594799358,14.5060894663373,1.92865493310657e-15,5.12032152731346,error,10,0.005376,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.1325984
132,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,3.00033731000144,30.456598348024,30.4690880525478,9.488312489435,14.4755054953083,1.92865493310657e-15,5.09222090541483,error,10,0.005152,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.5846635
133,H_EQ_rawGain_std3_likely_CDL,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,8.92e-05,0.0033896,0.0032112,2.7799799964196,31.1191665814646,31.1021087826011,29.6959630336376,14.9866737816994,1.92865493310657e-15,5.4279347918529,error,10,0.00358,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.2018451
134,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0001784,0.0067792,0.0064224,3.87990798687562,28.2235714740231,28.189038418928,9.71885572596978,13.9453973003531,1.92865493310657e-15,4.75825042986331,error,10,0.00716,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.4488521
135,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.405229563569,29.3570720959894,29.3494217788515,29.8139086798849,14.5113182204877,1.92865493310657e-15,5.1197908840137,error,10,0.00537,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.7387581
136,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000118933333333333,0.00440053333333333,0.00416266666666667,3.21987267238482,29.8432260367293,29.7826998664632,-15.0892519101737,14.4063588104733,1.92865493310657e-15,5.03350444131949,error,10,0.004774,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5574985
