CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,Success,Status,ErrorMessage,Runtime_s
73,H_EQ_rawGain_std2_likely_TDL,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,1.17246228910382,38.6180223393789,38.6180223393721,3.59647091490294e-05,14.7584278177779,1.92865493310657e-15,5.26393696534763,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2780547
74,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,1.15947988617082,38.7147356158244,38.7147356158174,-6.97088451889776e-06,16.3043836215528,1.92865493310657e-15,5.92784786775793,wrap,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.8429325
75,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,1.15977105965037,38.7125546524175,38.7125546524105,-4.82047497216211e-05,15.0957692382497,1.92865493310657e-15,5.34509786088241,wrap,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.6953871
76,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000594666666666667,0.0220026666666667,0.0208133333333333,1.16637399369272,38.6632434451594,38.6632434451524,-1.24167568998536e-05,14.9987823484279,1.92865493310657e-15,5.28244824745131,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.5288809
77,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.00053568,0.02035584,0.0187488,1.18888127208856,38.4972302827542,38.4972302827475,1.39796709122842e-05,15.2353138372403,1.92865493310657e-15,5.44588706466916,wrap,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.5978215
78,H_EQ_rawGain_std2_likely_TDL,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000513371428571429,0.0189947428571429,0.017968,1.15500218258924,38.7483439018337,38.7483439018266,1.13825879851197e-05,15.0146771363239,1.92865493310657e-15,5.31776710732109,wrap,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.8301855
79,H_EQ_rawGain_std2_likely_TDL,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.02606743839206,39.7764818846976,39.7764818846886,0.0448422008612252,13.6783233957212,1.92865493310657e-15,4.6841080166737,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.8801298
80,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.04040516583013,39.65595000215,39.6559500021413,-0.0305339009493764,14.7583902571755,1.92865493310657e-15,5.26393696534763,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9199438
81,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,1.03625575219225,39.6906609138577,39.6906609138489,-0.0787668934597334,14.2767672572541,1.92865493310657e-15,4.94348087163615,wrap,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9579396
82,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.01865502864525,39.8394573310848,39.8394573310757,-0.0364091952862453,13.5477035674082,1.92865493310657e-15,4.59571122161988,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9019528
83,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.02319387127367,39.8008413971711,39.8008413971621,-0.0110720513777944,13.6435720886396,1.92865493310657e-15,4.66043792896671,wrap,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.0607933
84,H_EQ_rawGain_std2_likely_TDL,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.02859463611626,39.755114895091,39.7551148950821,-0.00392170142991558,13.7705132059285,1.92865493310657e-15,4.74639414382105,wrap,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3146628
85,H_EQ_rawGain_std2_likely_TDL,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.03565621441044,39.6956876903192,39.6956876903104,0.0236057518189653,13.4066273761538,1.92865493310657e-15,4.50050501766133,wrap,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.0715267
86,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.02211216829019,39.8100288277364,39.8100288277273,0.0731823656618163,13.5476509474705,1.92865493310657e-15,4.59571122161988,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9523394
87,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,1.00291737736523,39.9746968736366,39.9746968736272,-0.0292959300698789,13.6782990667422,1.92865493310657e-15,4.6841080166737,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.049714
88,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.00061545910459,39.9946558345296,39.9946558345202,0.0312323826984533,13.6760611185218,1.92865493310657e-15,4.66824454134775,wrap,10,0.007956,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.0251735
89,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.03491726423398,39.7018873640033,39.7018873639944,-0.0295203336626411,13.7886195759037,1.92865493310657e-15,4.7194541423526,wrap,10,0.007168,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.2099399
90,H_EQ_rawGain_std2_likely_TDL,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.04089347949029,39.6518742404631,39.6518742404544,0.0678796483115703,13.7692135934003,1.92865493310657e-15,4.70134461289889,wrap,10,0.006868,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.4801407
91,H_EQ_rawGain_std2_likely_TDL,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,0.0001115,0.0043485,0.004014,3.17502101466056,29.9650679175445,29.9747852346017,-5.47753834829003,12.9057002383583,1.92865493310657e-15,4.22274481809163,wrap,10,0.004476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.4668007
92,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000223,0.008474,0.008028,2.91970803234924,30.6932115071914,30.6653273355154,7.76772505839531,13.6790237313557,1.92865493310657e-15,4.6841080166737,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2960903
93,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00016725,0.0063555,0.006021,2.88418619596569,30.7995341212837,30.8127166462314,-8.18227355413434,13.746809819189,1.92865493310657e-15,4.68102499681904,wrap,10,0.006714,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.5337001
94,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000148666666666667,0.00550066666666667,0.00520333333333333,2.28831609009482,32.809679713818,32.7684875805045,2.15802929603348,13.4054920207221,1.92865493310657e-15,4.50050501766133,wrap,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.3584486
95,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.48923527030617,32.0786810813519,32.0800706013812,-18.235750645961,13.060277701954,1.92865493310657e-15,4.32633594651332,wrap,10,0.005376,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.5295531
96,H_EQ_rawGain_std2_likely_TDL,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,2.75140432373452,31.2089116915583,31.2290163486998,9.26296862348016,12.9623442685875,1.92865493310657e-15,4.27254661211693,wrap,10,0.005152,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7914257
97,H_EQ_rawGain_std2_likely_TDL,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,8.92e-05,0.0034788,0.0032112,3.91568476788188,28.1438455665913,28.0769731533759,5.4617133826254,13.5373013611081,1.92865493310657e-15,4.60993011145219,wrap,10,0.00358,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.3543192
98,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001784,0.0066008,0.006244,2.78459687768362,31.1047533632665,31.075820044389,-20.6698819355633,13.7912814275294,1.92865493310657e-15,4.71933767787835,wrap,10,0.00716,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.168974
99,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.50786196648222,29.0991500870465,29.1001922687455,-7.01992955471483,13.0568094183291,1.92865493310657e-15,4.32475102598328,wrap,10,0.00537,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2978993
100,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000118933333333333,0.00451946666666667,0.00416266666666667,3.63211000529208,28.7968201305088,28.804110155896,-2.11282994674404,12.873744790606,1.92865493310657e-15,4.21784658797929,wrap,10,0.004774,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2493776
101,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000107136,0.003964032,0.00374976,2.55035803628583,31.8679769225509,31.8599785433149,13.8973606533748,12.9757960766859,1.92865493310657e-15,4.2522856837266,wrap,10,0.0043,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4216933
102,H_EQ_rawGain_std2_likely_TDL,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000102674285714286,0.00379894857142857,0.0035936,2.52783765885231,31.9450164094425,31.9803110321516,-17.1969169737303,13.061363477852,1.92865493310657e-15,4.30655358176907,wrap,10,0.00412,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7286546
103,H_EQ_rawGain_std2_likely_TDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.63537224024046,28.789022267733,28.789022267733,NaN,14.7583332980081,1.92865493310657e-15,5.26393696534763,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4774463
104,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,3.63892184627392,28.7805454345597,28.7805454345597,NaN,16.3044241641523,1.92865493310657e-15,5.92784786775793,wrap,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,4.1047821
105,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,3.63514780950741,28.7895585101382,28.7895585101382,NaN,15.0956798891421,1.92865493310657e-15,5.34509786088241,wrap,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3920747
106,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,3.63387778460649,28.7925936614377,28.7925936614377,NaN,14.9987145227978,1.92865493310657e-15,5.28244824745131,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.1599711
107,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.63474691164877,28.7905164757466,28.7905164757466,NaN,15.2353635443599,1.92865493310657e-15,5.44588706466916,wrap,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.0514643
108,H_EQ_rawGain_std2_likely_TDL,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.63667965221179,28.7858990677381,28.7858990677381,NaN,15.0147326475902,1.92865493310657e-15,5.31776710732109,wrap,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8946181
109,H_EQ_rawGain_std3_likely_CDL,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,1.17246857216409,38.6179757930445,38.6179757930376,2.59796529439766e-05,16.1009394730613,1.92865493310657e-15,5.85082815244608,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.3195252
110,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,1.15948308494006,38.7147116532541,38.7147116532471,2.32016114164925e-05,16.4378826417476,1.92865493310657e-15,5.88142990639879,wrap,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.9299086
111,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,1.18175694187915,38.5494367576795,38.5494367576728,-7.98046059986996e-05,15.7183098102281,1.92865493310657e-15,5.59892212816039,wrap,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.6890902
112,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000594666666666667,0.0220026666666667,0.0208133333333333,1.16636206401818,38.6633322849028,38.6633322848959,-4.93250013190245e-05,15.8284944758018,1.92865493310657e-15,5.66713878823609,wrap,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.4937449
113,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.00053568,0.02035584,0.0187488,1.18828536952916,38.5015849997385,38.5015849997318,-3.27505582310886e-05,16.017662466743,1.92865493310657e-15,5.77874163482803,wrap,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.6305603
114,H_EQ_rawGain_std3_likely_CDL,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000513371428571429,0.0189947428571429,0.017968,1.15501415535872,38.7482538642416,38.7482538642345,8.53573297281147e-06,16.1478695094322,1.92865493310657e-15,5.8798354265235,wrap,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.7667068
115,H_EQ_rawGain_std3_likely_CDL,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000223,0.008697,0.008251,1.02606843620399,39.7764734380012,39.7764734379923,0.0448517618799389,13.8690398387119,1.92865493310657e-15,4.72318272911757,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.8473342
116,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.04040722726547,39.6559327921411,39.6559327921324,-0.0305235217089592,16.1007953543803,1.92865493310657e-15,5.85082815244608,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8374561
117,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0003345,0.012711,0.012042,1.03712880550407,39.6833460670921,39.6833460670833,0.0546970973577219,15.2571527488917,1.92865493310657e-15,5.42514071569369,wrap,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8885895
118,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.01864391751708,39.8395520742085,39.8395520741994,-0.0364128422420123,14.242957105506,1.92865493310657e-15,4.92628022072505,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7458248
119,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.02319116815198,39.8008643439932,39.8008643439841,-0.0111443703947814,14.339075042785,1.92865493310657e-15,4.98620765549392,wrap,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9599215
120,H_EQ_rawGain_std3_likely_CDL,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.02860991847254,39.7549858453475,39.7549858453386,-0.00394795414358012,14.1225498185767,1.92865493310657e-15,4.87344824265656,wrap,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.2626974
121,H_EQ_rawGain_std3_likely_CDL,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.03910076333744,39.6668467227817,39.666846722773,-0.011570415383998,14.4408433578893,1.92865493310657e-15,5.09324742305439,wrap,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.9914174
122,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.0221153067454,39.810002157245,39.810002157236,0.0731898560188579,14.2430037430828,1.92865493310657e-15,4.92628022072505,wrap,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.8809191
123,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,1.00292352542405,39.9746436277781,39.9746436277687,-0.0292979590683088,13.8690949231381,1.92865493310657e-15,4.72318272911757,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9671389
124,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.00062052866209,39.9946118281083,39.9946118280989,0.0311919927333368,13.6950885024133,1.92865493310657e-15,4.60758367182172,wrap,10,0.007956,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.9517914
125,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.03492535919776,39.7018194245752,39.7018194245664,-0.0295079658279231,13.9390631655199,1.92865493310657e-15,4.75567031687267,wrap,10,0.007168,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.1481631
126,H_EQ_rawGain_std3_likely_CDL,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.04088793169108,39.6519205350178,39.6519205350091,0.0678412724109958,14.0775862737755,1.92865493310657e-15,4.85305591708535,wrap,10,0.006868,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,3.3346263
127,H_EQ_rawGain_std3_likely_CDL,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,0.0001115,0.0043485,0.004014,3.17501620456066,29.9650810765215,29.9747983935787,-5.47762974789863,14.4196128049698,1.92865493310657e-15,5.02945530751402,wrap,10,0.004476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.4114826
128,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000223,0.008474,0.008028,2.91970693919822,30.6932147592258,30.6653305875498,7.7677879882975,13.8677502421757,1.92865493310657e-15,4.72318272911757,wrap,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.1657803
129,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00016725,0.0063555,0.006021,2.88418714054309,30.7995312766359,30.8127138015837,-8.18230170487625,14.1497516082624,1.92865493310657e-15,4.90126830444121,wrap,10,0.006714,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4341101
130,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000148666666666667,0.00550066666666667,0.00520333333333333,2.2883216454451,32.8096586270891,32.7684664937757,2.15799321505078,14.4347203402134,1.92865493310657e-15,5.09324742305439,wrap,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2818665
131,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.48923952633339,32.0786662304651,32.0800557504944,-18.2358211049468,14.5087192797371,1.92865493310657e-15,5.12032152731346,wrap,10,0.005376,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.4789731
132,H_EQ_rawGain_std3_likely_CDL,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,2.75140555468246,31.2089078055879,31.2290124627294,9.26292779925116,14.4722133262322,1.92865493310657e-15,5.09222090541483,wrap,10,0.005152,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.7835634
133,H_EQ_rawGain_std3_likely_CDL,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,8.92e-05,0.0034788,0.0032112,3.91569120673011,28.1438312837564,28.076958870541,5.4613403065151,14.988264814033,1.92865493310657e-15,5.4279347918529,wrap,10,0.00358,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,1.2929123
134,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001784,0.0066008,0.006244,2.7845977654568,31.1047505940691,31.0758172751916,-20.66974098463,13.9478123303014,1.92865493310657e-15,4.75825042986331,wrap,10,0.00716,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.1561171
135,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.50785072301031,29.0991779272847,29.1002201089837,-7.02011415096449,14.5128646601973,1.92865493310657e-15,5.1197908840137,wrap,10,0.00537,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2597959
136,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000118933333333333,0.00451946666666667,0.00416266666666667,3.63210254238609,28.7968379774475,28.8041280028346,-2.11274506298017,14.3977389722595,1.92865493310657e-15,5.03350444131949,wrap,10,0.004774,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.2138927
137,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000107136,0.003964032,0.00374976,2.55035458314137,31.8679886831161,31.8599903038801,13.8972716677025,14.4796918954283,1.92865493310657e-15,5.06828548822991,wrap,10,0.0043,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.3790171
138,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000102674285714286,0.00379894857142857,0.0035936,2.52785033940639,31.9449728379669,31.980267460676,-17.196710141834,14.6031154749462,1.92865493310657e-15,5.14797336985426,wrap,10,0.00412,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.5701624
139,H_EQ_rawGain_std3_likely_CDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.63538245899599,28.7889978523906,28.7889978523906,NaN,16.1007425880782,1.92865493310657e-15,5.85082815244608,wrap,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,1,OK,,2.3863807
